primaryName,birthYear,deathYear,primaryProfession,knownForTitles,average_popularity,nconst,aggregated_genres
Deven Verma,1937,2014,"actor,producer,director","tt0246492,tt0246493,tt0109117,tt0158375",5.823050604464649,nm0894340,"Action, Drama,Family,Romance, Comedy, Comedy,Horror,Thriller, Drama,Romance, Comedy,Drama, Crime,Drama,Romance, Action,Drama, Drama,Family, Family,Romance, Family,Musical,Romance, Comedy,Drama,Family, Fantasy, Action,Crime,Drama, Crime,Drama, Comedy,Romance, Drama, Action,Comedy,Crime, Drama,Musical,Mystery, Romance, Comedy,Drama,Romance, Musical"
Phetthai Vongkumlao,NA,NA,"actor,director,writer","tt2595182,tt0785035,tt0368909,tt0427954",5.1869162461751745,nm1002207,"Action, Comedy,Family,Fantasy, Comedy, Action,Comedy, Comedy,Horror,Thriller, Comedy,Drama, Crime,Drama,Romance, Comedy,Romance, Action,Crime,Drama, Drama, Action,Comedy,Crime, Drama,Mystery, Comedy,Musical,Romance, Action,Crime,Thriller, Action,Sport, Family, Comedy,Horror, Comedy,Crime,Mystery"
Bahram Radan,1979,NA,"actor,producer","tt0385277,tt2100382,tt18226208,tt0433638",5.006715684388277,nm1367819,"Drama,Mystery,Romance, Crime,Drama,Thriller, Action, Drama,Musical,Romance, Comedy, Drama,Sport, Drama,Romance,Thriller, Drama,Fantasy, Crime,Mystery,Thriller, Drama,Romance, Drama,Mystery,Thriller, Crime,Drama,Romance, Comedy,Drama, Comedy,Crime,Drama, Drama,Family, Adventure,Drama, Comedy,Drama,Family, Adventure,Animation,Comedy, Crime,Drama,Mystery, Crime,Drama, Drama, Drama,War, Drama,Horror,Mystery, Action,Drama,Thriller"
Madhan Bob,NA,NA,actor,"tt0105575,tt0308280,tt0417241,tt0453150",5.680966305767251,nm1485941,"Thriller, Action,Thriller, Action, Crime,Drama,Thriller, Comedy, Action,Comedy, Action,Adventure, Drama,Romance, Action,Drama,Family, Action,Comedy,Romance, Action,Crime,Drama, Action,Romance, Drama, Romance, Biography,Drama, Action,Comedy,Thriller, Comedy,Drama,Romance, Family, Action,Comedy,Drama"
Reza Attaran,NA,NA,"writer,actor,director","tt14446324,tt5842802,tt3676026,tt2670642",5.014586778806977,nm2790534,"Comedy,Drama,War, Comedy, Action,Comedy, Comedy,Drama, Drama,Romance, Comedy,Drama,Fantasy, Drama,Family, Comedy,Crime,Drama, Adventure,Comedy,Fantasy, Crime,Drama, Crime,Drama,Mystery, Comedy,Romance, Drama, Adventure,Family,Romance, Comedy,Drama,Music, Comedy,Fantasy, Comedy,Drama,Romance, Comedy,Family"
Abir Chatterjee,1980,NA,"actor,music_department,miscellaneous","tt4265964,tt1821480,tt8665794,tt2075108",6.213496526497629,nm3374672,"Thriller, Action,Thriller, Comedy,Drama,Sci-Fi, Adventure, Comedy, Horror, Adventure,Comedy,Drama, Comedy,Drama, Crime,Mystery,Thriller, Drama,Mystery,Thriller, Drama,Romance, Comedy,Romance, Action,Crime,Drama, Drama,Music, Drama, Romance, Drama,Horror,Mystery, Mystery,Thriller, Drama,Mystery, Biography,Drama, Action,Drama,Romance, Comedy,Musical,Romance, Comedy,Drama,Romance, Adventure,Mystery,Thriller"
P. Ravi Shankar,1966,NA,"actor,miscellaneous,writer","tt2631186,tt4849438,tt1964837,tt3142764",6.070264201428669,nm3749108,"Crime,Drama,Thriller, Action, Crime, Comedy, Action,Romance,Thriller, Comedy,Drama, Mystery, Drama,Mystery,Thriller, Comedy,Drama,Fantasy, Family,Romance, Action,Adventure,Comedy, Crime,Thriller, Comedy,Drama,Family, Action,Comedy,Romance, Romance, Action,Drama,Romance, Action,Drama,Thriller, Action,Crime,Thriller, Action,Comedy,Drama, Crime,Romance,Thriller, Biography, Action,Drama, Action,Crime,Drama, Comedy,Romance, Action,Family,Thriller, Drama, Action,Comedy,Crime, Comedy,Drama,Romance"
Al Pacino,1940,NA,"actor,director,soundtrack","tt0072890,tt0099422,tt0068646,tt0070666",6.952490991334145,nm0000199,"Thriller, Action,Thriller, Crime,Drama,Thriller, Comedy,Drama,Sci-Fi, Comedy, Biography,Comedy,Drama, Comedy,Drama, Drama,Mystery,Thriller, Crime,Drama,Sport, Comedy,Drama,Family, Crime,Drama, Crime,Drama,Mystery, Drama,Sport, Comedy,Crime,Thriller, Adventure,Drama,History, Drama,Romance, Crime,Mystery,Thriller, Drama,Fantasy,Mystery, Crime,Drama,Horror, Action,Crime,Drama, Biography,Drama,Music, Drama, Action,Comedy,Crime, Biography,Drama, Biography,Crime,Drama, Biography,Drama,Thriller, Comedy,Drama,Romance, Drama,History,War"
Gene Hackman,1930,NA,"actor,soundtrack,producer","tt0067116,tt0105695,tt0265666,tt0069113",6.257846726762677,nm0000432,"Action,Thriller, Crime,Drama,Thriller, Action,Adventure,Biography, Comedy, Action,Drama,Sci-Fi, Action,Biography,Crime, Comedy,Drama, Documentary, Drama,Mystery,Thriller, Comedy,Crime,Drama, Adventure,Animation,Comedy, Crime,Drama,Mystery, Action,Adventure,Crime, Action,Adventure,Drama, Action,Drama,Romance, Action,Drama,Thriller, Action,Crime,Thriller, Comedy,Crime,Romance, Drama,History,Western, Adventure,Drama,Romance, Drama,Sport, Comedy,Crime,Thriller, Documentary,History, Drama,Romance, Drama,Western, Action,Drama,Western, Action,Adventure,Romance, Action,Crime,Drama, Comedy,Romance, Action,Adventure,Sci-Fi, Drama,Music, Drama, Action,Comedy,Crime, Drama,War, Comedy,Sport, Comedy,Drama,Romance, Action,Drama,Sport, Drama,Thriller"
Jean Reno,1948,NA,actor,"tt0110413,tt0122690,tt0095250,tt0383216",5.8403036465341795,nm0000606,"Adventure,Drama,Sci-Fi, Action,Thriller, Action, Animation,Drama,Fantasy, Comedy, Adventure,Comedy,Family, Action,Comedy, Adventure,Comedy,Drama, Comedy,Crime, Comedy,Drama, Action,Adventure,Comedy, Action,Comedy,Romance, Action,Crime,Mystery, Action,Drama,Thriller, Action,Comedy,Thriller, Action,Crime,Thriller, Adventure,Comedy, Action,Sci-Fi,Sport, Drama,Sport, Comedy,Crime,Thriller, Crime,Mystery,Thriller, Action,Drama, Action,Adventure,Animation, Action,Drama,History, Adventure,Comedy,Fantasy, Action,Crime,Drama, Adventure,Comedy,Crime, Comedy,Romance, Action,Sci-Fi,Thriller, Drama, Action,Comedy,Crime, Mystery,Thriller, Comedy,Fantasy, Adventure,Drama,Sport, Comedy,Drama,Romance, Adventure,Drama,Family, Drama,History,War, Sci-Fi"
Edward Asner,1929,2021,"actor,producer,soundtrack","tt0102138,tt1049413,tt0319343,tt0065314",6.472712683745728,nm0000799,"Thriller, Crime, Comedy, Biography,Comedy,Drama, Comedy,Family,Sport, Drama,Horror,Thriller, Animation,Family, Comedy,Crime, Adventure,Biography,Documentary, Comedy,Drama, Documentary,Drama, Documentary, Mystery, Crime,Documentary,Drama, Comedy,Sci-Fi, Comedy,Drama,Fantasy, Comedy,Crime,Drama, Comedy,Drama,Family, Documentary,History,War, Adventure,Animation,Comedy, Crime,Drama, Drama,Horror,Mystery, Drama,Family,Western, Adventure,Family, Adventure,Animation,Family, Drama,Romance,Thriller, Action,Adventure, Drama,History, Biography,Documentary,History, Documentary,History, Drama,Romance, Crime,Drama,Romance, Animation,Family,Fantasy, Drama,Family, Biography,Drama,History, Comedy,Thriller, Adventure,Drama, Comedy,Romance, Action,Crime,Drama, Drama, Comedy,Family,Romance, Animation,Comedy,Family, Animation,Comedy, Comedy,Drama,Romance, Family, Adventure,Animation,Fantasy"
Jean-Paul Belmondo,1933,2021,"actor,producer,stunts","tt0055082,tt0059592,tt0061452,tt0053472",6.045255137291726,nm0000901,"Adventure,Comedy,Romance, Action,Comedy,Fantasy, Comedy,Fantasy,Romance, Comedy,Drama,Sci-Fi, Crime, Comedy, Action,Comedy, Drama,Romance,War, Adventure,Comedy,Drama, Comedy,Crime, Comedy,Drama, Action,Adventure,Comedy, Action,Comedy,Romance, Crime,Thriller, Crime,Drama, Crime,Drama,Mystery, Comedy,History,Romance, Action,Drama,Thriller, Action,Crime,Thriller, Adventure,Comedy, Action,Comedy,Drama, Adventure,Comedy,Sport, Adventure, Drama,History, Crime,Drama,Romance, Drama,Romance, Adventure,Crime,Drama, Action,Crime,Drama, Adventure,Comedy,Crime, Comedy,Romance, Drama, Drama,War, Action,Comedy,Crime, Biography,Crime,Drama, Comedy,Drama,Romance, Drama,History,War"
Robby Benson,1956,NA,"actor,director,soundtrack","tt0101414,tt0040053,tt0108778,tt0076500",5.8679675095483805,nm0000913,"Thriller, Drama,Horror,Sci-Fi, Comedy, Drama,Sport, Animation, Comedy,Drama, Drama,Romance, Documentary, Drama,Romance,Sport, Drama,Western, Animation,Family,Fantasy, Horror,Thriller, Crime,Drama,Mystery, Adventure,Comedy,Crime, Drama, Romance, Biography,Drama,Sport, Biography,Drama, Drama,Music,Romance"
Alain Delon,1935,NA,"actor,producer,writer","tt0056736,tt0054189,tt0062229,tt0057091",6.196201315545158,nm0001128,"Thriller, Action,Drama,War, Crime,Drama,Thriller, Comedy, Adventure,Comedy,Family, Comedy,Crime, Western, Documentary, Drama,Mystery,Thriller, Action,Adventure,Comedy, Crime,Thriller, Crime,Drama,Sport, Crime,Drama, Crime,Drama,Mystery, Action,Adventure,Drama, Romance, Drama,Horror,Mystery, Action,Drama,Romance, Action,Drama,Thriller, Comedy,Western, Adventure,Drama,Fantasy, Drama,Romance,Thriller, Drama,History, Drama,Romance, Crime,Drama,Romance, Action,Drama,Western, Crime,Drama,Horror, Biography,Drama,History, Adventure,Drama, Action,Crime,Drama, Comedy,Romance, Drama, Drama,War, Action,Crime,Romance, Comedy,Drama,Romance, Drama,Thriller"
Roy Dupuis,1963,NA,"actor,producer,director","tt0114367,tt0118379,tt0460505,tt0472562",5.703402341789678,nm0001163,"Crime,Drama,Thriller, Comedy,Drama,Sci-Fi, Drama,Family,Romance, Comedy, Drama,Sport, Horror, Drama,Romance,Thriller, Action,Sci-Fi, Adventure,Comedy,Drama, Drama,Romance, Crime,Drama,Romance, Comedy,Mystery, Documentary, Drama,Fantasy,Mystery, Horror,Sci-Fi,Thriller, Drama,Family, Adventure,Drama, Fantasy, Comedy,Romance, Adventure,Comedy,Crime, Action,Crime,Drama, Drama, Biography,Drama,Sport, Adventure,Documentary,Family, Comedy,Horror, Musical, Drama,History,War"
Albert Finney,1936,2019,"actor,producer,soundtrack","tt0071877,tt0066344,tt0319061,tt0195685",6.0260624939700715,nm0001215,"Drama,Sci-Fi,Thriller, Biography,Music, Crime,Drama,Thriller, Adventure,Comedy,History, Comedy, Drama,History, Drama,Romance, Comedy,Drama, Comedy,Drama,Fantasy, Comedy,Crime,Drama, Musical,Romance, Horror,Thriller, Adventure,Drama, Crime,Thriller, Biography,Drama,History, Comedy,Drama,Family, Adventure,Crime,Drama, Crime,Drama,Mystery, Drama, Drama,War, Biography,Drama, Comedy,Drama,Romance, Drama,Family,Fantasy, Adventure,Drama,Fantasy"
Vincent Cassel,1966,NA,"actor,producer,soundtrack","tt0113247,tt1259014,tt0411272,tt0947798",6.057250982126085,nm0001993,"Adventure,Fantasy,Western, Action,Thriller, Drama,Mystery,Romance, Crime,Drama,Thriller, Adventure,Comedy,Family, Adventure,Crime,History, Biography,Drama,Romance, Comedy,Crime, Action,Biography,Crime, Comedy,Drama, Drama,Mystery,Thriller, Documentary, Adventure,Animation,Comedy, Crime,Drama, Crime,Drama,Mystery, Action,Adventure,Drama, Action,Crime,Thriller, Drama,Family,Fantasy, Action,Horror,Sci-Fi, Comedy,Crime,Thriller, Comedy,Horror,Thriller, Crime,Drama,Romance, Crime,Mystery,Thriller, Drama,Romance, Drama,Fantasy,Horror, Comedy,Romance, Drama, Action,Comedy,Crime, Comedy,Fantasy, Action,Adventure,History, Animation,Comedy, Comedy,Drama,Romance, Drama,Thriller"
Dev Anand,1923,2011,"actor,producer,director","tt0053980,tt0051806,tt0059246,tt0066241",6.56440609448078,nm0007147,"Action,Thriller, Action, Crime,Mystery,Romance, Comedy, Action,Crime,Musical, Comedy,Drama, Drama,Mystery,Thriller, Comedy,Crime,Drama, Musical,Romance, Crime,Thriller, Crime,Drama,Mystery, Crime,Drama, Action,Adventure,Drama, Romance, Mystery,Romance,Thriller, Crime,Drama,Musical, Action,Drama,Romance, Comedy,Musical,Romance, Comedy,Drama,Musical, Action,Crime,Thriller, Adventure,Drama,Romance, Crime,Romance,Thriller, Drama,Musical,Romance, Drama,Family,Romance, Drama,Romance,Thriller, Action,Adventure, Drama,Romance, Action,Drama, Crime,Drama,Romance, Comedy,Romance,Thriller, Drama,Family, Crime,Musical,Romance, Action,Drama,Musical, Comedy,Romance, Action,Crime,Drama, Drama, Mystery,Thriller, Comedy,Drama,Romance, Action,Drama,Sport, Drama,Thriller, Drama,Musical"
Marcel Bozzuffi,1929,1988,"actor,director,writer","tt0067116,tt0060305,tt0065234,tt0076175",5.418780596815494,nm0102566,"Thriller, Crime,Drama,Thriller, Comedy, Horror, Action,Adventure, Comedy,Music,Romance, Comedy,Crime, Drama,Romance, Crime,Mystery,Thriller, Adventure,Animation,Comedy, Crime,Drama, Action,Crime,Drama, Crime,Drama,Mystery, Action,Adventure,Drama, Drama, Drama,War, Drama,Horror,Mystery, Action,Crime,Thriller, Action,Crime, Action,Mystery,Thriller, Sci-Fi"
Michael Brandon,1945,NA,"actor,miscellaneous,director","tt0066735,tt0458339,tt1582350,tt3305096",5.321459472906164,nm0104787,"Thriller, Action,Thriller, Drama,Mystery,Romance, Crime,Drama,Thriller, History, Crime, Comedy, Animation,Family, Animation, Horror,Mystery,Thriller, Biography, Comedy,Crime, Crime,Mystery,Thriller, Comedy,Drama, Drama, Comedy,Drama,Music, Biography,Drama, Drama,War,Western, Family, Adventure,Animation,Family"
Nicholas Campbell,1952,NA,"actor,director,writer","tt0156442,tt0352248,tt0075784,tt0085407",5.8226809650555555,nm0132757,"Thriller, Drama,Mystery,Romance, Comedy, Drama,Sport, Drama,Romance,War, Comedy,Crime, Drama,Romance, Drama,Family, Adventure,Drama, Crime,Thriller, Crime,Drama,Mystery, Crime,Drama, Action,Crime,Drama, Comedy,Romance, Drama, Action,Music, Drama,Horror,Mystery, Mystery,Thriller, Adventure,Drama,Horror, Drama,Thriller, Action,Drama,Sport"
Tung-Shing Yee,1957,NA,"actor,director,producer","tt4786802,tt1075419,tt0430772,tt0113651",5.402695049669112,nm0232504,"Action,Thriller, Comedy,Family,Fantasy, Action,Fantasy, Comedy, Action,Comedy, Action,Adventure, Drama,History, Biography,Drama,Romance, Crime,Horror,Thriller, Drama,Romance, Action,Drama, Comedy,Drama, Action,Drama,Fantasy, Action,Adventure,Comedy, Crime,Thriller, Action,Drama,Horror, Comedy,Romance, Action,Crime,Drama, Biography,Crime,Drama, Comedy,Drama,Romance"
John Elfström,1902,1981,"actor,soundtrack","tt0047167,tt0047057,tt0039573,tt0144215",4.510091470072902,nm0253345,"Adventure,Drama, Comedy, Drama, Comedy,Music, Comedy,Sport, Drama,Romance, Comedy,Drama"
Gummadi,1926,2010,actor,"tt0276824,tt0257825,tt0245995,tt0263623",6.5500364334363494,nm0347953,"Action, Drama,Musical,Romance, Adventure, Crime, Comedy, Drama,Family,Romance, Drama,Romance, Action,Drama, Comedy,Drama, Action,Drama,History, Family,Romance, Drama,Family, Action,Drama,Family, Drama,Family,Music, Drama,History,Musical, Drama, Musical,Mystery,Thriller, Action,Drama,Romance, Comedy,Drama,Romance, Family, Drama,Family,Fantasy, Drama,Musical, Adventure,Drama,Fantasy"
Jaromír Hanzlík,1948,NA,"actor,writer,soundtrack","tt0069982,tt0972744,tt0167744,tt0294179",5.928035396690518,nm0361570,"Comedy,Fantasy,Romance, Comedy,Drama,War, Comedy, Family,Fantasy, Adventure,Comedy,Family, Comedy,Drama, Drama,Romance, Crime,Thriller, War, Comedy,Romance, Crime,Drama,Mystery, Comedy,History,Romance, Drama, Drama,War, History,Musical, Comedy,Fantasy, Adventure,Sci-Fi, Family, Crime,Mystery"
Dean Jones,1931,2015,"actor,soundtrack,music_department","tt0061135,tt0109444,tt0103786,tt0064603",5.5029683371036064,nm0427894,"Comedy,Fantasy,Romance, Comedy,Crime,Family, Comedy,Family,Fantasy, Comedy, Adventure,Comedy,Sci-Fi, Comedy,Family,Sci-Fi, Horror,Mystery, Comedy,Family,Sport, Comedy,Fantasy,Musical, Comedy,War, Action,Adventure,Comedy, Comedy,Drama,Family, Comedy,Romance, Family,Fantasy,Musical, Drama, Drama,War, Action,Comedy,Crime, Biography,Drama, Comedy,Sport, Comedy,Family, Adventure,Drama,Family, Drama,Family,Fantasy"
Tito Junco,1915,1983,"actor,producer","tt0041141,tt0244066,tt0033482,tt0056732",5.830167961819784,nm0432465,"Drama,Sci-Fi,Thriller, Crime,Drama,Thriller, Comedy, Horror, Horror,Mystery,Thriller, Drama,History, Drama,Romance, Crime,Drama,Romance, Comedy,Drama, Comedy,Drama,Fantasy, Comedy,Crime,Drama, Adventure,Drama, Action,Adventure,Comedy, Crime,Drama,Mystery, Action,Adventure,Drama, Drama, Comedy,Drama,Music, Drama,Mystery, Crime,Drama,Musical, Comedy,Musical, Drama,History,Romance, Action,Drama,Thriller, Action,Comedy,Drama, Drama,Music,Romance, Drama,Musical"
Radovan Lukavský,1919,2008,"actor,soundtrack","tt0176286,tt0372698,tt0138882,tt0175750",5.747670274779064,nm0525570,"Sci-Fi, Comedy,Crime,Western, Biography,Drama,Mystery, Crime, Comedy, Adventure, Family,Fantasy, Comedy,Crime, Comedy,Drama, Comedy,Sci-Fi, Drama,Fantasy,Mystery, Crime,Drama, Drama, Drama,War, Biography,Drama, Comedy,History, Family, Drama,Family,Fantasy, Crime,Mystery"
Balachandra Menon,1954,NA,"actor,writer,director","tt0274078,tt0240488,tt0355664,tt0241039",5.77759373183172,nm0579755,"Comedy, Drama, Action,Crime,Mystery, Comedy,Drama, Comedy,Drama,Romance, Drama,Romance, Action,Comedy,Drama, Comedy,Crime,Drama, Drama,Family"
William R. Moses,1959,NA,"actor,producer","tt0107810,tt0095690,tt0364845,tt0112022",5.552851672385733,nm0608632,"Thriller, Drama,Sci-Fi,Thriller, Crime,Family,Mystery, Adventure, Adventure,Comedy,Sci-Fi, Horror,Mystery,Thriller, Drama,Romance, Crime,Mystery,Thriller, Drama,Mystery,Thriller, Mystery, Comedy,Drama,Fantasy, Crime,Drama,Mystery, Crime,Drama, Mystery,Romance, Drama, Drama,Mystery, Biography,Drama, Drama,Horror,Mystery, Action,Drama,Thriller, Drama,Thriller, Crime,Mystery"
Aga Muhlach,1969,NA,"actor,producer,soundtrack","tt0437265,tt0453040,tt0220018,tt0318434",6.07022456378608,nm0611285,"Comedy, Adventure,Animation,Drama, Drama,Romance, Action,Drama, Comedy,Drama, Comedy,Drama,Fantasy, Comedy,Drama,Family, Action,Crime,Drama, Comedy,Romance, Drama, Comedy,Drama,Musical, Action,Crime,Thriller, Comedy,Drama,Romance, Drama,Thriller, Drama,Horror,Romance"
Robin Renucci,1956,NA,"actor,director,writer","tt1288631,tt0089103,tt0309987,tt0093505",5.395309680001079,nm0719914,"Thriller, Comedy, Biography,Drama,Romance, Drama,Romance, Comedy,Drama, Drama,Mystery,Thriller, Comedy,Crime,Drama, Comedy,Romance, Crime,Drama, Crime,Drama,Mystery, Drama, Drama,War, Romance, Drama,History,Romance, Family, Adventure,Comedy"
Peter Sattmann,1947,NA,"actor,composer","tt0126737,tt0096541,tt0175392,tt0209512",5.792511216377131,nm0766442,"Thriller, History, Adventure, Crime, Comedy, Drama,Sport, Crime,Mystery,Romance, Drama,Romance, Comedy,Drama, Family,Romance, Comedy,Romance, Crime,Drama, Drama, Romance, Adventure,Thriller, Drama,Sci-Fi, Comedy,Drama,Romance"
Nikola Simic,1934,2014,"actor,music_department","tt0181050,tt0084780,tt0191733,tt0133859",6.438942002806935,nm0799509,"Comedy,Drama,War, Comedy,Romance, Comedy,Crime,Horror, Comedy, Drama, Drama,War, Drama,Romance,War, Drama,Horror, Comedy,Fantasy, Comedy,Crime, Comedy,Drama, Comedy,Crime,Fantasy"
Stefanos Stratigos,1923,2006,"actor,director,writer","tt0135540,tt0199502,tt0231596,tt0252841",5.305199386087702,nm0833105,"Adventure,Drama,Musical, Action,Drama,War, Action,War, Adventure,Drama,War, Comedy, Crime,Mystery,Romance, Drama,Romance,War, Drama,Romance,Thriller, Adventure,Drama,History, Crime,Drama,Romance, Drama,Romance, Crime,Mystery,Thriller, Action,Drama,History, Comedy,Romance, Crime,Drama, Drama,Music, Action,Adventure,Drama, Drama, Drama,War, Comedy,Musical,Romance, Adventure,Drama,Romance"
Don Wong,1945,NA,"actor,stunts,miscellaneous","tt0190332,tt12824570,tt0083346,tt2359069",4.952573999973671,nm0939038,"Action, Action,Comedy, Drama,Horror,Thriller, Action,Adventure, Drama,Romance, Action,Drama, Action,Drama,Fantasy, Action,Adventure,Drama, Drama, Drama,War, Action,Adventure,Fantasy, Adventure,Fantasy, Action,Crime,Thriller, Action,Crime, Action,Comedy,Drama"
Oleg Yankovskiy,1944,2009,"actor,director","tt0332224,tt0103135,tt0086022,tt0261184",6.129893517742737,nm0946160,"Comedy,Drama,War, Comedy,Drama,Sci-Fi, Crime, Comedy, Biography,History, Drama,History, Adventure,Comedy,Drama, Comedy,Fantasy,Musical, Crime,Horror,Thriller, Drama,Romance, Comedy,Drama, Comedy,Sci-Fi, Comedy,Drama,Fantasy, Biography,Drama,History, Crime,Thriller, Comedy,Romance, Biography,Drama,Fantasy, Drama, Drama,War, Biography,Drama, Drama,Sci-Fi, Comedy,Drama,Musical, Comedy,Drama,Romance, Drama,Family,Fantasy, Drama,Music,Romance"
Gopichand,1979,NA,"actor,music_department,soundtrack","tt0368896,tt0439869,tt0904130,tt1797416",5.3581711929987454,nm1385228,"Action, Action,Comedy, Action,Adventure, Action,Drama, Action,Comedy,Romance, Action,Crime,Drama, Action,Romance, Drama, Action,Comedy,Crime, Action,Adventure,Thriller, Action,Drama,Romance, Action,Drama,Thriller, Action,Crime,Thriller, Action,Drama,Sport"
