primaryName,birthYear,deathYear,primaryProfession,knownForTitles,average_popularity,nconst,aggregated_genres
Raizô Ichikawa,1931,1969,actor,"tt0123188,tt0051584,tt0186867,tt0164882",5.830208297224391,nm0406737,"History,War, Action, Drama,Fantasy,History, Action,Drama,Mystery, Drama,History, Drama,Romance, Action,Drama, Comedy,Drama, Mystery, Drama,Fantasy,Horror, Action,Drama,History, Adventure,Drama, Action,Crime,Drama, Action,Mystery, Drama, Drama,War, Action,Adventure,Drama, Comedy,Musical, Fantasy,Horror, Action,Drama,Romance, Action,Crime, Action,Crime,Thriller"
Tony Kendall,1936,2009,actor,"tt0063193,tt0060600,tt0061878,tt0067310",5.260674859699272,nm0447652,"Action,Thriller, Adventure, Comedy, Horror, Action,Adventure, Adventure,Drama,History, Horror,Romance,Thriller, Drama,Romance, Western, Mystery, Horror,Romance, Drama,Western, Adventure,Crime,Fantasy, Horror,Thriller, Adventure,Comedy,Fantasy, Action,Adventure,Comedy, Action,Comedy,Romance, Crime,Drama, Action,Adventure,Crime, Action,Adventure,Drama, Drama, Action,Comedy,Crime, Drama,Horror,Mystery, Fantasy,Horror, Crime,Horror, Action,Crime, Adventure,Comedy"
Lee Byung-hun,1970,NA,"actor,director,writer","tt0260991,tt0901487,tt0456912,tt1588170",6.280839077117889,nm0496932,"Thriller, Drama,Mystery,Romance, Animation,Drama,Fantasy, Horror, Action,History,Thriller, Drama,History, Drama,Romance, Action,Drama,History, Action,Mystery,Romance, Drama,History,Thriller, Action,Adventure,Comedy, Action,Drama,Fantasy, Comedy,Drama,Family, Action,Crime,Drama, Comedy,Romance, Action,Adventure,Sci-Fi, Action,Adventure,Drama, Drama, Animation,Fantasy,Sci-Fi, Romance, Action,Drama,Romance, Action,Drama,Thriller, Action,Crime,Thriller, Comedy,Drama,Romance, Action,Crime"
Jean Lefebvre,1919,2004,actor,"tt0070356,tt0056017,tt0046911,tt0058135",5.344339428393651,nm0498876,"Adventure, Comedy, Comedy,Crime, Comedy,Drama, Drama,Romance, Action,Comedy,War, Comedy,War, Crime,Drama, Comedy,Romance, Crime,Drama,Mystery, Drama, Comedy,Fantasy, Action,Comedy,Thriller, Adventure,Comedy, Comedy,Crime,Mystery"
Michael Lerner,1941,2023,actor,"tt1877832,tt0101410,tt0319343,tt0120685",5.467754596885973,nm0503627,"Adventure,Comedy,Romance, Comedy,Drama,Mystery, Comedy, Horror, Comedy,Crime,Thriller, Drama,History, Adventure,Drama,Thriller, Comedy,Crime, Crime,Drama,Romance, Action,Drama, Documentary, Drama,Romance, Horror,Mystery,Sci-Fi, Horror,Thriller, Comedy,Drama,Thriller, Comedy,Drama,Family, Adventure,Crime,Drama, Action,Crime,Drama, Comedy,Romance, Drama, Biography,Drama, Comedy,Sport, Comedy,Drama,Romance, Action,Crime,Horror, Comedy,Horror"
Benoît Magimel,1974,NA,actor,"tt0337103,tt13702796,tt0254686,tt0118100",5.651715181083471,nm0536095,"Thriller, History,War, Action,Thriller, Crime,Drama,Thriller, Action,Drama,War, Comedy, Drama,Romance,War, Biography,Drama,Romance, Comedy,Drama, Drama,Mystery,Thriller, Comedy,Drama,Fantasy, Comedy,Crime,Drama, Crime,Thriller, Comedy,Drama,Family, Crime,Drama, Drama,History,Music, Action,Adventure,Drama, Drama,Mystery, Action,Crime,Mystery, Drama,History,Romance, Action,Drama,Thriller, Action,Crime,Thriller, Drama,Romance,Thriller, Drama,History, Drama,Romance, Crime,Drama,Romance, Drama,Music, Biography,Drama,War, Biography,Drama,Music, Drama, Drama,War, Biography,Drama, Mystery,Thriller, Drama,Sci-Fi, Drama,Thriller, Drama,History,War"
Chô,1957,NA,"actor,soundtrack","tt1473235,tt1764632,tt1353147,tt0372650",6.206172463958856,nm0619200,"Action,Animation,Drama, Animation, Animation,Comedy,Romance, Action,Animation, Adventure,Animation,Sci-Fi, Animation,Romance, Action,Adventure,Animation, Animation,Fantasy, Action,Adventure,Comedy, Adventure,Animation,Comedy, Action,Animation,Sci-Fi, Animation,Comedy, Action,Animation,Sport, Animation,Comedy,Sci-Fi, Action,Animation,Comedy, Animation,Comedy,Drama, Adventure,Animation,Fantasy, Adventure,Animation,Family"
Nagesh,1933,2009,"actor,sound_department","tt0140412,tt0479651,tt0061842,tt0368233",6.438133789071026,nm0619309,"Action,Comedy,Fantasy, Action,Thriller, Comedy,Drama,Mystery, Action, Comedy, Action,Comedy, Action,Drama,Mystery, Comedy,Mystery,Thriller, Animation,Drama,Family, Comedy,Drama, Mystery, Musical,Romance, Action,Drama,Family, Action,Adventure,Comedy, Comedy,Drama,Family, Crime,Drama, Action,Romance, Romance, Drama,Mystery, Comedy,Drama,Musical, Action,Comedy,Drama, Musical, Drama,Romance,Thriller, Action,Adventure, Drama,Romance, Action,Drama, Drama,Fantasy,Mystery, Drama,Family, Comedy,Romance, Action,Crime,Drama, Drama, Biography,Drama, Action,Crime, Comedy,Drama,Romance, Family"
Vítor Norte,1951,NA,"actor,writer","tt0120790,tt0120159,tt0236788,tt8885808",5.747594394397229,nm0635974,"Crime,Drama,Thriller, Biography,Musical, Adventure, Crime, Comedy, Biography, Drama,Romance, Drama,Mystery,Thriller, Adventure,Drama, Crime,Thriller, Crime,Drama,Mystery, Drama, Action,Crime,Romance, Family, Drama,Thriller, Adventure,Drama,Romance, Crime,Mystery"
Frédéric Pierrot,1960,NA,"actor,camera_department","tt0308595,tt4246758,tt1661420,tt2752200",5.855952347653765,nm0682692,"History, Adventure, Comedy, Drama,Fantasy, Comedy,Drama, Drama,Romance, Drama,Fantasy,Horror, Fantasy, Drama, Drama,War, Drama,Horror,Mystery, Animation,Comedy, Drama,History,Romance, Drama,Thriller, Biography,Comedy,Family, Drama,History,War"
Prabhu,1956,NA,"actor,producer,music_department","tt1355546,tt0306645,tt7238390,tt10701074",6.013104968771278,nm0694893,"Thriller, Action,Thriller, Drama,Mystery,Romance, Crime,Drama,Thriller, Action, Comedy, Horror, Action,Comedy, Action,Drama,Mystery, Action,Romance,Thriller, Comedy,Drama, Musical,Romance, Action,Comedy,Romance, Action,Adventure,Crime, Romance, Action,Drama,Romance, Action,Horror,Thriller, Action,Crime,Thriller, Action,Comedy,Drama, Musical, Drama,Romance, Action,Drama, Action,Drama,History, Comedy,Thriller, Action,Crime,Drama, Comedy,Romance, Drama, Action,Adventure,Fantasy, Action,Crime, Comedy,Drama,Romance, Family"
Narendra Prasad,1945,2003,"actor,writer,miscellaneous","tt0248926,tt0288153,tt0273115,tt0235403",5.643017306941125,nm0695266,"Comedy, Action,Comedy, Drama,Romance, Action,Drama, Comedy,Drama, Mystery, Drama,Mystery,Thriller, Comedy,Mystery, Comedy,Romance, Action,Crime,Drama, Drama, Comedy,Drama,Musical, Action,Crime,Thriller, Comedy,Drama,Romance, Family, Action,Comedy,Drama"
Sachin Pilgaonkar,1957,NA,"director,music_department,actor","tt0267244,tt5190958,tt0267280,tt0073707",6.34078877683155,nm0755113,"Comedy, Horror,Mystery,Thriller, Comedy,Crime, Drama,Romance, Crime,Mystery,Thriller, Comedy,Drama, Drama,Family, Comedy,Drama,Family, Fantasy, Comedy,Romance, Drama,Music, Drama, Drama,Family,Musical, Comedy,Drama,Musical, Comedy,Drama,Romance, Family, Musical"
Bernhard Schir,1963,NA,actor,"tt0806910,tt4352342,tt0312097,tt0115300",5.102562113312196,nm0771933,"Thriller, Comedy,Romance, Comedy, Drama, Action,Comedy, Romance, Drama,Romance, Action,Drama, Comedy,Drama, Comedy,Drama,Romance, Drama,Thriller"
Sol Kyung-gu,1968,NA,actor,"tt0320193,tt5729348,tt0306909,tt0247613",6.0368609277278695,nm0812555,"Action,Thriller, Action,Comedy, Sci-Fi,Thriller, Drama,Romance, Action,Drama, Documentary, Comedy,Drama, Action,Crime,History, Biography,Drama,History, Action,Comedy,Romance, Crime,Thriller, Action,Adventure,Romance, Action,Crime,Drama, Crime,Drama,Mystery, Action,Adventure,Drama, Drama, Action,Comedy,Crime, Romance, Biography,Drama,Sport, Drama,Mystery, Action,Crime,Mystery, Action,Drama,Thriller, Action,Crime,Thriller, Comedy,Drama,Romance, Action,Comedy,Drama, Drama,Thriller"
Kemal Sunal,1944,2000,"actor,writer,producer","tt0253614,tt0253828,tt0252591,tt0253997",6.8298385261019545,nm0839017,"Comedy,Drama,History, Comedy, Adventure,Comedy,Drama, Comedy,Crime, Comedy,Drama, Comedy,Crime,Drama, Action,Comedy,Romance, Comedy,Romance, Adventure,Comedy,Crime, Comedy,Romance,Sci-Fi, Drama, Comedy,Family,Romance, Comedy,Family,Mystery, Comedy,Drama,Romance, Adventure,Comedy, Comedy,Crime,Mystery"
Nubar Terziyan,1909,1994,"actor,assistant_director","tt0278527,tt2246789,tt0182792,tt6551370",5.267559000756263,nm0856194,"Adventure, Comedy, Drama,Romance,War, Action,Sci-Fi, Drama,Romance, Crime,Drama,Romance, Action,Adventure,Comedy, Fantasy, Adventure,Romance, Action,Adventure,Crime, Adventure,Crime,Drama, Action,Crime,Drama, Crime,Drama, Drama, Drama,War, Romance, Adventure,Thriller, Comedy,Drama,Romance, Adventure,Crime, Adventure,Drama,Romance"
Glynn Turman,1947,NA,"actor,director,producer","tt0087363,tt1783732,tt10514222,tt1650062",5.939185509781002,nm0877270,"Crime,Drama,Thriller, Comedy, Comedy,Drama, Action,Drama, Adventure,Crime,Fantasy, Drama,Family, Biography,Drama,History, Crime,Drama,Sport, Crime,Drama,Mystery, Crime,Drama, Action,Adventure,Family, Drama,History,Mystery, Drama, Drama,Music, Action,Crime,Drama, Romance, Action,Horror,Thriller, Action,Crime,Romance, Comedy,Drama,Romance"
Deven Verma,1937,2014,"actor,producer,director","tt0246492,tt0246493,tt0109117,tt0158375",5.823050604464649,nm0894340,"Action, Drama,Family,Romance, Comedy, Comedy,Horror,Thriller, Drama,Romance, Crime,Drama,Romance, Comedy,Drama, Action,Drama, Drama,Family, Family,Romance, Family,Musical,Romance, Comedy,Drama,Family, Fantasy, Action,Crime,Drama, Crime,Drama, Comedy,Romance, Drama, Action,Comedy,Crime, Drama,Musical,Mystery, Romance, Comedy,Drama,Romance, Musical"
Patrick Warburton,1964,NA,"actor,producer,soundtrack","tt0182576,tt0120917,tt0389790,tt0425061",6.432873990458627,nm0911320,"Thriller, Action,Thriller, Comedy, Action,Comedy,Sci-Fi, Adventure,Comedy,Sci-Fi, Animation, Comedy,Mystery,Thriller, Adventure,Comedy,Drama, Comedy,Drama, Comedy,Sci-Fi, Action,Adventure,Animation, Comedy,Thriller, Adventure,Animation,Comedy, Comedy,Romance, Drama, Comedy,Drama,Music, Animation,Comedy, Action,Animation,Comedy, Comedy,Horror"
Phetthai Vongkumlao,NA,NA,"actor,director,writer","tt2595182,tt0785035,tt0368909,tt0427954",5.1869162461751745,nm1002207,"Action, Comedy,Family,Fantasy, Comedy, Action,Comedy, Comedy,Horror,Thriller, Crime,Drama,Romance, Comedy,Drama, Comedy,Romance, Action,Crime,Drama, Drama, Action,Comedy,Crime, Drama,Mystery, Comedy,Musical,Romance, Action,Crime,Thriller, Action,Sport, Family, Comedy,Horror, Comedy,Crime,Mystery"
Hiroshi Tamaki,1980,NA,"actor,camera_department","tt3245334,tt1697051,tt4362960,tt0427793",5.995840847561367,nm1071507,"Crime,Drama,Thriller, Action, Crime, Comedy, Horror, Action,Comedy, Drama,Fantasy, Drama,History, Biography,Drama,Romance, Comedy,Drama, Drama,Romance, Mystery, Comedy,Drama,Fantasy, Comedy,Crime,Drama, Crime,Drama,Mystery, Comedy,Romance, Drama, Comedy,Drama,Music, Romance, Biography,Drama, Comedy,Fantasy, Comedy,Sport, Drama,Thriller"
Bahram Radan,1979,NA,"actor,producer","tt0385277,tt2100382,tt18226208,tt0433638",5.006715684388277,nm1367819,"Drama,Mystery,Romance, Crime,Drama,Thriller, Action, Drama,Musical,Romance, Comedy, Drama,Sport, Drama,Romance,Thriller, Drama,Fantasy, Drama,Romance, Comedy,Drama, Drama,Mystery,Thriller, Crime,Drama,Romance, Crime,Mystery,Thriller, Drama,Family, Comedy,Crime,Drama, Adventure,Drama, Comedy,Drama,Family, Adventure,Animation,Comedy, Crime,Drama,Mystery, Crime,Drama, Drama, Drama,War, Drama,Horror,Mystery, Drama,History,Romance, Action,Drama,Thriller"
Madhan Bob,NA,NA,actor,"tt0105575,tt0308280,tt0417241,tt0453150",5.77833429888558,nm1485941,"Thriller, Action,Thriller, Crime,Drama,Thriller, Action, Comedy, Action,Comedy, Action,Adventure, Drama,Romance, Action,Drama,Family, Action,Comedy,Romance, Action,Crime,Drama, Action,Romance, Drama, Romance, Biography,Drama, Action,Comedy,Thriller, Comedy,Drama,Romance, Family, Action,Comedy,Drama"
Sung Dong-il,NA,NA,actor,"tt2980528,tt3143308,tt1298648,tt4031224",6.297143950355533,nm1753862,"Thriller, Comedy,Fantasy,Romance, Action,Comedy,Fantasy, Action,Thriller, Comedy, Comedy,Fantasy,Music, Action,Comedy, Action,Drama,Mystery, Comedy,Drama,Sport, Adventure,Comedy,Drama, Comedy,Crime, Comedy,Drama, Comedy,Crime,Drama, Horror,Thriller, Action,Drama,Fantasy, Action,Adventure,Comedy, Crime,Thriller, Comedy,Drama,Family, Crime,Drama,Mystery, Crime,Drama, Action,Adventure,Crime, Drama,History,Romance, Action,Mystery,Thriller, Drama,Fantasy,Romance, Drama,Romance, Drama,Fantasy,Mystery, Comedy,Romance, Drama, Action,Comedy,Crime, Comedy,Drama,Music, Mystery,Thriller, Comedy,Drama,Romance"
Reza Attaran,NA,NA,"writer,actor,director","tt14446324,tt5842802,tt3676026,tt2670642",5.8698103063957285,nm2790534,"Comedy,Drama,War, Comedy,Family,Fantasy, Comedy, Action,Comedy, Adventure,Comedy,Drama, Comedy,Drama, Drama,Romance, Comedy,Drama,Fantasy, Comedy,Crime,Drama, Drama,Family, Adventure,Comedy,Fantasy, Comedy,Drama,Family, Crime,Drama, Crime,Drama,Mystery, Comedy,Romance, Drama, Adventure,Family,Romance, Comedy,Drama,Music, Comedy,Fantasy, Comedy,Drama,Romance, Comedy,Family, Drama,Thriller"
Abir Chatterjee,1980,NA,"actor,music_department,miscellaneous","tt4265964,tt1821480,tt8665794,tt2075108",6.228853587503232,nm3374672,"Thriller, Action,Thriller, Action, Comedy,Drama,Sci-Fi, Adventure, Comedy, Horror, Adventure,Comedy,Drama, Drama,Romance, Crime,Mystery,Thriller, Comedy,Drama, Drama,Mystery,Thriller, Comedy,Romance, Action,Crime,Drama, Drama,Music, Drama, Romance, Drama,Horror,Mystery, Biography,Drama, Action,Drama,Romance, Drama,Mystery, Mystery,Thriller, Comedy,Musical,Romance, Comedy,Drama,Romance, Adventure,Mystery,Thriller"
P. Ravi Shankar,1966,NA,"actor,miscellaneous,writer","tt2631186,tt4849438,tt1964837,tt3142764",6.070264201428669,nm3749108,"Action, Crime,Drama,Thriller, Crime, Comedy, Action,Romance,Thriller, Comedy,Drama, Mystery, Drama,Mystery,Thriller, Comedy,Drama,Fantasy, Family,Romance, Action,Adventure,Comedy, Action,Comedy,Romance, Crime,Thriller, Comedy,Drama,Family, Romance, Action,Drama,Romance, Action,Drama,Thriller, Action,Crime,Thriller, Action,Comedy,Drama, Crime,Romance,Thriller, Biography, Action,Drama, Action,Crime,Drama, Comedy,Romance, Action,Family,Thriller, Drama, Action,Comedy,Crime, Comedy,Drama,Romance"
Salloom Haddad,NA,NA,actor,"tt3109706,tt12566994,tt2063545,tt4588194",6.805338511227423,nm4683248,"Biography,Fantasy,History, History, Action, Drama,Fantasy,History, Drama,Romance,War, Drama,Romance,Thriller, Drama,History, Biography, Comedy,Drama, Action,Drama, Biography,Drama,History, Fantasy, Crime,Drama,Mystery, Drama, Action,Biography,Drama, Drama,History,Romance, Drama,Thriller"
Al Pacino,1940,NA,"actor,director,soundtrack","tt0072890,tt0099422,tt0068646,tt0070666",6.952490991334145,nm0000199,"Thriller, Action,Thriller, Crime,Drama,Thriller, Comedy,Drama,Sci-Fi, Comedy, Biography,Comedy,Drama, Comedy,Drama, Drama,Mystery,Thriller, Comedy,Drama,Family, Crime,Drama,Sport, Crime,Drama, Crime,Drama,Mystery, Drama,Sport, Comedy,Crime,Thriller, Adventure,Drama,History, Crime,Mystery,Thriller, Drama,Romance, Drama,Fantasy,Mystery, Crime,Drama,Horror, Action,Crime,Drama, Biography,Drama,Music, Drama, Action,Comedy,Crime, Biography,Drama, Biography,Crime,Drama, Biography,Drama,Thriller, Comedy,Drama,Romance, Drama,History,War"
Gene Hackman,1930,NA,"actor,soundtrack,producer","tt0067116,tt0105695,tt0265666,tt0069113",6.295694773819464,nm0000432,"Action,Thriller, Crime,Drama,Thriller, Action,Adventure,Biography, Comedy, Action,Drama,Sci-Fi, Action,Biography,Crime, Comedy,Drama, Documentary, Drama,Mystery,Thriller, Comedy,Crime,Drama, Adventure,Animation,Comedy, Action,Adventure,Crime, Crime,Drama,Mystery, Crime,Drama, Action,Adventure,Drama, Action,Drama,Romance, Action,Drama,Thriller, Action,Crime,Thriller, Comedy,Crime,Romance, Drama,History,Western, Adventure,Drama,Romance, Drama,Sport, Comedy,Crime,Thriller, Documentary,History, Drama,Romance, Drama,Western, Action,Drama,Western, Action,Adventure,Romance, Comedy,Romance, Action,Crime,Drama, Action,Adventure,Sci-Fi, Drama,Music, Drama, Drama,War, Action,Comedy,Crime, Comedy,Sport, Comedy,Drama,Romance, Action,Drama,Sport, Drama,Thriller"
Jean Reno,1948,NA,actor,"tt0110413,tt0122690,tt0095250,tt0383216",5.8403036465341795,nm0000606,"Sci-Fi, Action,Thriller, Action, Animation,Drama,Fantasy, Comedy, Adventure,Comedy,Family, Action,Comedy, Adventure,Comedy,Drama, Comedy,Crime, Comedy,Drama, Comedy,Crime,Drama, Action,Adventure,Comedy, Action,Comedy,Romance, Action,Crime,Mystery, Action,Drama,Thriller, Action,Crime,Thriller, Action,Comedy,Thriller, Adventure,Comedy, Action,Sci-Fi,Sport, Drama,Sport, Comedy,Crime,Thriller, Crime,Mystery,Thriller, Action,Drama, Action,Adventure,Animation, Action,Drama,History, Adventure,Comedy,Fantasy, Action,Crime,Drama, Action,Sci-Fi,Thriller, Adventure,Comedy,Crime, Comedy,Romance, Drama, Action,Comedy,Crime, Mystery,Thriller, Comedy,Fantasy, Adventure,Drama,Sport, Comedy,Drama,Romance, Adventure,Drama,Family, Adventure,Drama,Sci-Fi, Drama,History,War"
Edward Asner,1929,2021,"actor,producer,soundtrack","tt0102138,tt1049413,tt0319343,tt0065314",6.686191412635408,nm0000799,"Thriller, Crime, Comedy, Biography,Comedy,Drama, Animation,Family, Drama,Horror,Thriller, Comedy,Family,Sport, Drama,Short, Comedy,Crime, Crime,Documentary,Drama, Comedy,Drama, Western, Documentary, Mystery, Comedy,Sci-Fi, Adventure,Biography,Documentary, Comedy,Game-Show, Comedy,Crime,Drama, Documentary,Drama, Comedy,Drama,Fantasy, Comedy,Drama,Family, Adventure,Animation,Comedy, Documentary,History,War, Crime,Drama, Drama,Horror,Mystery, Drama,Family,Western, Adventure,Family, Adventure,Animation,Family, Drama,Romance,Thriller, Action,Adventure, Drama,History, Biography,Documentary,History, Documentary,History, Drama,Romance, Crime,Drama,Romance, Action,Adventure,Animation, Drama,Family, Animation,Family,Fantasy, Biography,Drama,History, Comedy,Thriller, Adventure,Drama, Adventure,Crime,Drama, Comedy,Romance, Action,Crime,Drama, Drama, Comedy,Family,Romance, Action,Adventure,Fantasy, Animation,Comedy,Family, Biography,Drama, Animation,Comedy, Comedy,Drama,Romance, Comedy,Family, Family, Adventure,Animation,Fantasy"
Jean-Paul Belmondo,1933,2021,"actor,producer,stunts","tt0055082,tt0059592,tt0061452,tt0053472",6.045255137291726,nm0000901,"Adventure,Comedy,Romance, Comedy,Fantasy,Romance, Action,Comedy,Fantasy, Comedy,Drama,Sci-Fi, Crime, Comedy, Drama,Romance,War, Action,Comedy, Adventure,Comedy,Drama, Comedy,Crime, Comedy,Drama, Action,Adventure,Comedy, Action,Comedy,Romance, Crime,Thriller, Crime,Drama, Crime,Drama,Mystery, Comedy,History,Romance, Action,Drama,Thriller, Action,Crime,Thriller, Adventure,Comedy, Action,Comedy,Drama, Adventure,Comedy,Sport, Adventure, Drama,History, Drama,Romance, Crime,Drama,Romance, Adventure,Crime,Drama, Action,Crime,Drama, Comedy,Romance, Adventure,Comedy,Crime, Drama, Drama,War, Action,Comedy,Crime, Biography,Crime,Drama, Comedy,Drama,Romance, Drama,History,War"
Robby Benson,1956,NA,"actor,director,soundtrack","tt0101414,tt0040053,tt0108778,tt0076500",6.025509307681429,nm0000913,"Thriller, Drama,Horror,Sci-Fi, Comedy, Drama,Sport, Adventure,Animation,Drama, Animation, Drama,Romance, Comedy,Drama, Documentary, Drama,Romance,Sport, Drama,Western, Action,Adventure,Animation, Animation,Family,Fantasy, Horror,Thriller, Crime,Drama,Mystery, Adventure,Comedy,Crime, Drama, Romance, Biography,Drama, Biography,Drama,Sport, Drama,Music,Romance"
Alain Delon,1935,NA,"actor,producer,writer","tt0056736,tt0054189,tt0062229,tt0057091",6.196201315545158,nm0001128,"Thriller, Action,Drama,War, Crime,Drama,Thriller, Comedy, Adventure,Comedy,Family, Comedy,Crime, Western, Drama,Mystery,Thriller, Documentary, Action,Adventure,Comedy, Crime,Thriller, Crime,Drama,Sport, Crime,Drama, Crime,Drama,Mystery, Action,Adventure,Drama, Romance, Drama,Horror,Mystery, Action,Drama,Romance, Action,Drama,Thriller, Comedy,Western, Adventure,Drama,Fantasy, Drama,Romance,Thriller, Drama,History, Drama,Romance, Crime,Drama,Romance, Action,Drama,Western, Crime,Drama,Horror, Adventure,Drama, Biography,Drama,History, Action,Crime,Drama, Comedy,Romance, Drama, Drama,War, Action,Crime,Romance, Comedy,Drama,Romance, Drama,Thriller"
