primaryName,birthYear,deathYear,primaryProfession,knownForTitles,average_popularity,nconst,aggregated_genres
Marilyn Jess,1959,NA,actress,"tt0196345,tt0167834,tt1240496,tt0146082",5.117559678193164,nm0873945,"Adult,Thriller, Adult,Sci-Fi, Adult,Mystery, Adult,Crime, Adult, Adult,Drama,Romance, Adult,Drama, Adult,Comedy"
Thekla Carola Wied,1944,NA,actress,"tt0163848,tt0083429,tt0294225,tt0062689",5.41004518361872,nm0927256,"Thriller, Comedy,Drama,Family, Comedy,Romance, Crime, Comedy, Drama, Drama,History, Comedy,Crime, Drama,Romance, Comedy,Drama, Comedy,Drama,Romance, Comedy,Family, Sci-Fi"
Erika Toda,1988,NA,actress,"tt0758742,tt5058340,tt0912597,tt0810827",5.861976088671551,nm2065859,"Thriller, Action, Family,War, Comedy, Comedy,Drama, Mystery, Action,Drama, Drama,Romance, Drama,Family, Comedy,Crime,Drama, Adventure,Crime,Drama, Comedy,Romance, Crime,Drama,Mystery, Drama, Crime,Drama,Fantasy, Drama,Thriller"
Yui Ogura,NA,NA,"actress,music_department,soundtrack","tt3957232,tt15237272,tt9005780,tt8690728",5.756413251957558,nm4033859,"Action,Animation,Drama, Animation,Drama,Fantasy, Action,Animation,Fantasy, Animation, Animation,Comedy,Romance, Animation,Drama,Sport, Adventure,Animation, Action,Adventure,Animation, Animation,Fantasy, Animation,Comedy,Fantasy, Animation,Comedy,Sport, Action,Adventure,Comedy, Adventure,Animation,Comedy, Action,Animation,Sci-Fi, Animation,Comedy, Animation,Comedy,Drama, Adventure,Animation,Fantasy, Action,Animation,Comedy, Adventure,Animation,Family"
Carol Alt,1960,NA,"actress,producer,miscellaneous","tt12598744,tt1859650,tt0112829,tt0119951",5.305373795314914,nm0000745,"Action, Adventure, Comedy, Action,Drama,Sci-Fi, Action,Drama, Drama,Mystery,Thriller, Comedy,Drama,Fantasy, Action,Drama,Western, Adventure,Comedy,Fantasy, Action,Adventure,Comedy, Action,Drama,Horror, Action,Crime,Drama, Comedy,Romance, Action,Adventure,Drama, Drama, Action,Comedy,Crime, Comedy,Fantasy, Comedy,Drama,Romance, Comedy,Family"
Elizabeth McGovern,1961,NA,"actress,producer,writer","tt0087843,tt6398184,tt0081283,tt0099731",5.8505649862273215,nm0001527,"Thriller, Comedy,Fantasy,Romance, History, Crime,Drama,Thriller, Comedy, Comedy,Crime,Thriller, Drama,Romance,Sci-Fi, Biography,Drama,Romance, Drama,Romance, Crime,Mystery,Thriller, Documentary, Comedy,Drama, Adventure,Romance, Comedy,Romance, Crime,Drama,Mystery, Crime,Drama, Drama, Comedy,Fantasy, Comedy,Drama,Romance"
Anne Hathaway,1982,NA,"actress,soundtrack,producer","tt0758752,tt1084950,tt1345836,tt1707386",6.35418038608105,nm0004266,"Comedy,Family,Fantasy, Drama,Musical,Romance, Adventure,Comedy,Family, Biography,Drama,Romance, Comedy,Crime, Drama,Romance, Comedy,Drama, Drama,Mystery,Thriller, Documentary, Comedy,Drama,Fantasy, Action,Adventure,Comedy, Biography,Drama,History, Adventure,Animation,Comedy, Adventure,Biography,Drama, Comedy,Romance, Crime,Drama, Crime,Drama,Mystery, Drama, Action,Comedy,Crime, Comedy,Family,Romance, Mystery,Romance,Thriller, Adventure,Family,Fantasy, Action,Drama,Thriller, Comedy,Drama,Romance, Comedy,Crime,Romance, Drama,Music,Romance, Adventure,Drama,Sci-Fi"
Ghadah Adel,NA,NA,actress,"tt10497826,tt0839811,tt0422708,tt0419482",5.470860551375466,nm0011775,"Comedy,Fantasy,Horror, Crime, Comedy, Drama,Fantasy, Drama,Romance, Talk-Show, Comedy,Drama,Fantasy, Comedy,Drama,Thriller, Action,Comedy,Romance, Comedy,Drama,Family, Comedy,Romance, Crime,Drama,Mystery, Drama, Action,Crime,Romance, Drama,History,Romance, Action,Comedy,Thriller, Adventure,Comedy,Thriller, Family, Comedy,Family, Drama,Thriller, Musical, Crime,Horror,Mystery"
Malin Akerman,1978,NA,"actress,producer,soundtrack","tt0409459,tt1336608,tt2118624,tt0408839",5.564834987495803,nm0015196,"Thriller, Comedy,Fantasy,Horror, Action,Thriller, Comedy,Crime,Horror, Comedy, Action,Drama,Mystery, Action,Comedy,Family, Crime,Drama,Romance, Comedy,Drama, Biography,Drama,History, Comedy,Romance, Action,Adventure,Sci-Fi, Drama, Romance, Comedy,Musical,Romance, Crime,Drama,Music, Action,Crime,Thriller, Comedy,Drama,Romance, Action,Comedy,Drama"
Bunny Bleu,1964,NA,actress,"tt0181334,tt0289929,tt0144465,tt0190658",5.755030040783885,nm0088297,"Adult,Sci-Fi, Adult,Fantasy, Adult,Comedy,Drama, Adult,Romance, Adult, Adult,Comedy,Romance, Adult,Comedy"
Alessandra De Rossi,1984,NA,"actress,soundtrack,writer","tt13136084,tt4524144,tt8512120,tt9279666",6.6025210647079025,nm0211278,"Fantasy,Horror,Romance, Crime,Drama,Thriller, Comedy, Drama,Romance, Horror,Thriller, Action,Drama,Fantasy, Comedy,Romance, Drama,Music, Action,Crime,Drama, Crime,Drama, Drama, Drama,Horror,Mystery, Action,Adventure,Fantasy, Biography,Drama,Sport, Comedy,Drama,Romance, Drama,History,Sci-Fi, Adventure,Drama,Romance, Adventure,Drama,Fantasy"
Chhayadevi,1914,2001,"actress,music_department","tt0237135,tt0364069,tt0028626,tt0256691",6.460027757567393,nm0222444,"Drama,Musical,Romance, Drama, Horror, Romance, Mystery,Thriller, Drama,Romance, Comedy,Drama, Family, Drama,Fantasy,Musical, Drama,Musical"
Kyôko Fukada,1982,NA,actress,"tt0416220,tt0405312,tt1010055,tt6622960",5.67465173776537,nm0297906,"Action,Thriller, Action, Action,Fantasy, Comedy, Action,Comedy, Drama,Horror,Thriller, Drama,History, Comedy,Crime, Drama,Romance, Comedy,Drama, Horror,Mystery,Sci-Fi, Mystery, Action,Comedy,History, Action,Adventure,Comedy, Fantasy,Romance, Adventure,Animation,Comedy, Comedy,Romance, Crime,Drama,Mystery, Drama, Action,Comedy,Crime, Action,Crime"
Karoline Herfurth,1984,NA,"actress,director,writer","tt0976051,tt1829012,tt0396171,tt5193460",5.451674847548461,nm0378932,"Crime,Drama,Thriller, Comedy, Drama,Sport, Adventure,Comedy,Family, Family,Fantasy, Comedy,Drama, Documentary, Drama,Fantasy,Horror, Comedy,Drama,Family, Adventure,Animation,Comedy, Comedy,Romance, Adventure,Comedy,Crime, Drama, Drama,War, Biography,Drama, Drama,Horror,Mystery, Drama,History,Sport, Comedy,Drama,Romance, Comedy,Crime,Romance, Adventure,Drama,Horror"
Yuriko Ishida,1969,NA,actress,"tt0110008,tt1798188,tt4882964,tt0119698",6.196266844702628,nm0410942,"Thriller, Crime, Comedy, Drama,Fantasy, Action,Animation, Comedy,Drama, Drama,Romance, Documentary, Mystery, Action,Adventure,Animation, Drama,Romance,Sport, Drama,Family, Fantasy,Romance, Crime,Drama, Action,Crime,Drama, Drama, Action,Comedy,Crime, Romance, Action,Crime,Thriller, Comedy,Drama,Romance, Family, Action,Crime, Drama,Thriller, Animation,Comedy,Drama"
Lan Law,1934,NA,actress,"tt0214555,tt0117415,tt2957774,tt0107904",5.852587543048918,nm0492352,"Comedy,Fantasy,Horror, Biography,Crime,Horror, Action, Comedy, Horror, Horror,Mystery, Comedy,Crime, Comedy,Drama, Action,Drama, Horror,Romance, Comedy,Drama,Fantasy, Comedy,Crime,Drama, Animation,Comedy,Fantasy, Action,Crime,Drama, Action,Adventure,Drama, Drama, Comedy,Horror,Mystery, Mystery,Thriller, Comedy,Drama,Romance, Drama,Thriller, Comedy,Horror"
Ana Martín,1946,NA,"actress,producer","tt0076336,tt0076193,tt1630269,tt0179814",6.010320637187308,nm0554578,"Romance,Western, Crime,Drama,Thriller, Comedy, Drama,Horror, Drama,Romance, Drama,Mystery,Thriller, Crime,Thriller, Comedy,Drama,Family, Comedy,Romance, Action,Sci-Fi,Thriller, Action,Crime,Drama, Crime,Drama,Mystery, Drama, Fantasy,Horror,Mystery, Drama,Mystery, Comedy,Family,Romance, Comedy,Drama,Romance, Drama,Musical, Adventure,Drama,Romance"
Rambha,1976,NA,"actress,producer","tt0264415,tt0491772,tt10682798,tt1579533",5.883057916974305,nm0708095,"Comedy,Drama,Mystery, Action, Drama,Musical,Romance, Comedy, Action,Drama,Mystery, Drama,Romance, Action,Drama, Comedy,Drama, Drama,Family, Action,Crime,Drama, Comedy,Romance, Drama, Action,Comedy,Crime, Romance, Action,Drama,Romance, Action,Drama,Thriller, Comedy,Drama,Romance, Action,Comedy,Drama, Drama,Thriller, Drama,Musical"
Patricia Reyes Spíndola,1953,NA,"actress,director,casting_director","tt0247196,tt0120679,tt0110961,tt0089624",6.086435965412503,nm0721209,"Comedy,Fantasy,Horror, Drama,Fantasy,Romance, Comedy, Action,Drama,Mystery, Drama,Romance,Thriller, Adventure,Comedy,Drama, Drama,Romance, Documentary, Comedy,Crime,Drama, Biography,Drama,History, Crime,Drama, Drama, Adventure,Family,Romance, Drama,Horror,Mystery, Drama,Thriller, Adventure,Drama,Romance"
Tiffany Shepis,1979,NA,"actress,producer,miscellaneous","tt4102722,tt4163020,tt5534434,tt3148266",5.380174229846999,nm0791898,"Thriller, Comedy,Drama,Horror, Comedy,Short, Comedy, Horror, Horror,Mystery,Thriller, Comedy,Horror,Thriller, Crime,Horror,Thriller, Comedy,Drama, Horror,Sci-Fi, Horror,Thriller, Action,Adventure,Comedy, Action,Adventure,Drama, Crime,Mystery,Western, Action,Horror,Thriller, Action,Crime,Horror, Comedy,Horror, Crime,Horror,Mystery"
Soundarya,1972,2004,"actress,producer","tt0264357,tt0275925,tt1339248,tt0330241",6.078637971182905,nm0815897,"Action,Thriller, Action, Comedy, Drama,Horror,Thriller, Drama,Fantasy, Comedy,Drama, Action,Drama, Drama,Romance, Drama,Family, Action,Drama,Fantasy, Comedy,Drama,Family, Fantasy, Comedy,Romance, Drama, Romance, Action,Drama,Romance, Action,Drama,Thriller, Comedy,Drama,Romance, Family, Action,Comedy,Drama, Comedy,Family, Drama,Family,History, Fantasy,Thriller"
Jean Vander Pyl,1919,1999,actress,"tt0109813,tt0055683,tt0053502,tt0060661",5.6036683634039,nm0888717,"Animation,Comedy,Crime, Adventure,Animation,Comedy, Animation,Family, Animation,Crime,Family, Animation,Comedy,Family, Animation,Comedy, Action,Adventure,Animation, Action,Animation,Comedy, Animation,Family,Fantasy"
Carmina Villaroel,1975,NA,actress,"tt2063008,tt0428806,tt0302021,tt0452903",6.512544967343163,nm0898062,"Action,Comedy,Fantasy, Action,Fantasy, Comedy, Horror, Drama,Horror,Thriller, Drama,Fantasy, Adventure,Comedy,Drama, Adventure,Fantasy,Horror, Drama,Romance, Action,Drama, Crime,Drama,Romance, Crime,Drama,Horror, Action,Adventure,Comedy, Action,Comedy,Romance, Comedy,Drama,Family, Crime,Drama,Family, Action,Crime,Drama, Crime,Drama,Mystery, Comedy,Romance, Crime,Drama, Drama, Romance, Drama,Horror,Mystery, Comedy,Drama,Romance, Adventure,Drama,Family"
Kushboo,1970,NA,"producer,actress,writer","tt0082594,tt2063749,tt0276224,tt0306645",6.055739400977943,nm1001243,"Action,Thriller, Action, Drama,Family,Romance, Comedy, Action,Drama,Mystery, Drama,Fantasy, Comedy,Crime, Drama,Romance, Action,Drama, Drama,Fantasy,Horror, Drama,Family, Action,Crime,Drama, Comedy,Romance, Drama, Romance, Biography,Drama, Action,Drama,Romance, Action,Crime, Comedy,Drama,Romance, Family, Action,Comedy,Drama, Action,Comedy,Thriller"
Rachel Boston,1982,NA,"actress,producer,soundtrack","tt1022603,tt0319930,tt0821640,tt2288064",5.488282317760488,nm1036340,"Drama,Family,Romance, Comedy, Comedy,Drama, Drama,Romance, Drama,Mystery,Thriller, Drama,Fantasy,Horror, Comedy,Drama,Fantasy, Comedy,Crime,Drama, Comedy,Romance, Drama, Romance, Comedy,Family,Romance, Comedy,Drama,Musical, Comedy,Drama,Romance, Adventure,Comedy"
Manilyn Reynes,1972,NA,"actress,soundtrack,music_department","tt1627578,tt1339339,tt0312965,tt0428451",6.565079662089556,nm1137826,"Comedy,Fantasy,Romance, Action,Comedy,Fantasy, Comedy,Family,Fantasy, Comedy, Action,Comedy, Horror, Comedy,Horror,Thriller, Crime,Documentary,Drama, Drama,Romance, Crime,Drama,Romance, Comedy,Drama,Fantasy, Action,Adventure,Comedy, Action,Comedy,Romance, Comedy,Drama,Family, Comedy,Romance, Drama, Romance, Comedy,Drama,Romance, Comedy,Horror"
Shihori Kanjiya,1985,NA,actress,"tt1413529,tt0826175,tt0435434,tt7755494",5.590553190919943,nm1232925,"Thriller, Comedy,Drama,Mystery, Comedy, Horror, Drama,Romance, Comedy,Drama, Action,Fantasy,Sci-Fi, Crime,Drama,Mystery, Crime,Drama, Comedy,Romance, Drama, Comedy,Drama,Music, Drama,Mystery, Drama,History,Romance, Adventure,Comedy, Family"
Marieve Herington,1988,NA,"actress,writer,producer","tt0460649,tt10115822,tt7165904",6.422539319532393,nm1679769,"Animation,Comedy,Short, Adventure,Animation,Comedy, Animation,Family,Musical, Action,Animation,Drama, Animation,Family, Animation, Animation,Comedy,Family, Action,Animation,Family, Action,Adventure,Animation, Adventure,Animation,Fantasy, Short"
Julia Koschitz,1974,NA,"actress,soundtrack","tt1670632,tt3273636,tt9654108,tt2225232",5.620455172737536,nm1918947,"Thriller, Drama,Mystery,Romance, Crime,Drama,Thriller, Crime, Comedy, Romance,Thriller, Adventure,Comedy,Drama, Comedy,Crime, Comedy,Drama, Drama,Romance, Crime,Drama, Drama, Drama,Mystery, Drama,Horror,Mystery, Drama,History,Romance, Comedy,Drama,Romance"
Yui Ishikawa,1989,NA,actress,"tt2560140,tt5238626,tt1433670,tt5323662",6.291831856041435,nm3426369,"Animation,Comedy,Crime, Animation,Comedy,Short, Action,Animation,Drama, Animation,Drama,Fantasy, Action,Animation,Fantasy, Animation, Animation,Sport, Animation,Drama,Family, Animation,Drama,Sport, Action,Animation,Crime, Action,Adventure,Animation, Animation,Family,Music, Animation,Comedy,Fantasy, Adventure,Animation,Comedy, Animation,Drama, Animation,Comedy, Animation,Comedy,Drama, Action,Animation,Comedy, Animation,Fantasy,Romance"
Sandra Bullock,1964,NA,"producer,actress,soundtrack","tt1454468,tt0212346,tt1041829,tt0111257",5.936651015135455,nm0000113,"Comedy,Fantasy,Romance, Crime,Drama,Thriller, Comedy, Action,Sci-Fi, Biography,Drama,Romance, Comedy,Drama, Horror,Mystery,Sci-Fi, Documentary, Comedy,Drama,Fantasy, Action,Adventure,Comedy, Adventure,Animation,Comedy, Action,Adventure,Crime, Crime,Drama, Action,Adventure,Drama, Drama,Horror,Mystery, Comedy,Crime,Romance, Drama,Sci-Fi,Thriller, Adventure,Drama,Mystery, Drama,Fantasy,Romance, Adventure,Animation,Drama, Drama,Romance, Crime,Mystery,Thriller, Drama,Fantasy,Mystery, Comedy,Romance, Action,Crime,Drama, Action,Sci-Fi,Thriller, Drama, Action,Comedy,Crime, Action,Adventure,Thriller, Comedy,Drama,Music, Biography,Drama,Sport, Biography,Crime,Drama, Comedy,Drama,Romance"
Salma Hayek,1966,NA,"actress,producer,soundtrack","tt0112851,tt1615065,tt0120891,tt0120679",5.600598485806668,nm0000161,"Thriller, Action,Thriller, Drama,Mystery,Romance, Action,Comedy,Sport, Comedy, Action,Comedy,Sci-Fi, Drama,Romance,Sci-Fi, Biography,Drama,Romance, Comedy,Crime, Comedy,Drama, Drama,Romance, Action,Drama, Crime,Drama,Romance, Action,Adventure,Animation, Drama,Fantasy,Horror, Adventure,Animation,Comedy, Comedy,Romance, Drama,Music, Action,Crime,Drama, Drama, Action,Comedy,Crime, Action,Adventure,Fantasy, Animation,Drama, Biography,Crime,Drama, Action,Crime,Thriller, Comedy,Drama,Romance, Drama,Thriller"
Minnie Driver,1970,NA,"actress,soundtrack,producer","tt0112679,tt0119217,tt0496343,tt5592146",5.8909226451849666,nm0000378,"Crime,Drama,Thriller, Comedy, Comedy,Drama, Drama,Romance, Drama,Mystery,Thriller, Comedy,Mystery, Action,Adventure,Animation, Comedy,Crime,Drama, Documentary,Family, Crime,Thriller, Adventure,Animation,Comedy, Comedy,Romance, Comedy,Horror,Musical, Crime,Drama, Drama,Music, Drama, Action,Comedy,Crime, Comedy,Drama,Music, Action,Crime,Drama, Comedy,Drama,Romance, Comedy,Family, Drama,Music,Romance"
Maria Conchita Alonso,1957,NA,"actress,soundtrack,producer","tt1186370,tt0100403,tt0093894,tt0092997",5.545064009002962,nm0000744,"Thriller, Action,Thriller, Crime,Drama,Thriller, Comedy, Biography,Comedy,Drama, Animation,Family, Drama,Mystery,Thriller, Adventure,History,Western, Crime,Drama,Mystery, Drama,Mystery, Romance, Action,Crime,Mystery, Comedy,Crime,Fantasy, Comedy,Crime,Romance, Action,Mystery,Thriller, Action,Mystery,Sci-Fi, Drama,Fantasy,Romance, Action,Adventure, Crime,Drama,War, Drama,Romance, Crime,Drama,Romance, Action,Drama, Drama,Western, Crime,Horror,Romance, Action,Crime,Drama, Action,Sci-Fi,Thriller, Comedy,Romance, Drama, Action,Adventure,Thriller, Comedy,Family,Romance, Biography,Crime,Drama, Comedy,Drama,Romance, Drama,Thriller"
Claudia Cardinale,1938,NA,"actress,soundtrack","tt0064116,tt0057413,tt0056801,tt0054225",6.167782409684003,nm0001012,"Thriller, Comedy,Drama,Mystery, Adventure,Comedy,History, Crime,Drama,Thriller, Comedy, Drama,Romance,War, Comedy,Crime, Comedy,Drama, Western, Documentary, Action,Adventure,Comedy, Crime,Thriller, Crime,Drama,Sport, Crime,Drama,Mystery, Crime,Drama, Drama,Mystery, Comedy,Drama,History, Biography, Drama,History, Adventure,Drama,History, Drama,Romance, Action,Drama,History, Drama,Western, Comedy,Drama,Thriller, Adventure,Drama, Biography,Drama,History, Action,Comedy,Western, Adventure,Comedy,Crime, Action,Crime,Drama, Comedy,Romance, Drama, Action,Comedy,Crime, Biography,Documentary, Biography,Drama, Comedy,Drama,Romance, Drama,Thriller, Adventure,Crime, Drama,History,War, Comedy,Crime,Mystery"
Rae Dawn Chong,1961,NA,"actress,soundtrack,director","tt1588334,tt0088939,tt0088944,tt0082484",5.361567198854608,nm0001044,"Thriller, Action, Comedy, Horror, Adventure,Comedy,Drama, Comedy,Drama, Comedy,Crime,Drama, Horror,Thriller, Crime,Drama,Mystery, Crime,Drama, Action,Crime,Thriller, Drama,Sport, Comedy,Horror,Sci-Fi, Comedy,Horror,Thriller, Drama,Fantasy,Horror, Drama,Fantasy,Sci-Fi, Adventure,Drama, Comedy,Romance, Action,Crime,Drama, Action,Adventure,Sci-Fi, Drama,Music, Drama, Action,Comedy,Crime, Action,Adventure,Thriller, Action,Sci-Fi,Thriller, Mystery,Thriller, Fantasy,Horror,Sci-Fi, Drama,Thriller, Sci-Fi"
Joan Collins,1933,NA,"actress,producer,soundtrack","tt0053800,tt0158622,tt0081856,tt0075989",5.877007419389945,nm0001058,"Thriller, Action,Drama,War, Drama,Mystery,Romance, Crime,Drama,Thriller, Comedy, Horror, Comedy,Crime, Crime,Drama,Film-Noir, Comedy,Drama, Horror,Romance,Thriller, Comedy,Crime,Drama, Action,Adventure,Comedy, Crime,Drama,Mystery, Crime,Drama, Drama,Thriller,War, Drama,Mystery, Drama,Horror,Mystery, Comedy,Drama,Musical, Action,Crime,Thriller, Musical, Adventure,Drama,Romance, Comedy,Drama,Horror, History, Drama,Romance,Thriller, Horror,Mystery,Thriller, Adventure,Drama,History, Drama,Romance, Adventure,Western, Drama,Western, Biography,Drama,History, Adventure,Drama, Comedy,Romance, Drama,Music, Drama, Action,Comedy,Crime, Adventure,Horror,Sci-Fi, Comedy,Musical, Biography,Crime,Drama, Comedy,Musical,Sci-Fi, Comedy,Family, Drama,Thriller"
Isabelle Huppert,1953,NA,"actress,soundtrack,music_department","tt3716530,tt0283832,tt0254686,tt4120176",5.874371240838952,nm0001376,"Drama,Mystery,Romance, Crime,Drama,Thriller, Comedy,Drama,Sci-Fi, Crime,Drama,History, Comedy, Drama,Romance,War, Biography,Comedy,Drama, Comedy,Crime, Comedy,Drama, Documentary, Drama,Mystery,Thriller, Comedy,Crime,Drama, Crime,Drama,Mystery, Crime,Drama, Drama,History,Romance, Drama,Music,Romance, Comedy,Crime,Thriller, Drama,Fantasy, Drama,Romance, Crime,Drama,Romance, Crime,Mystery,Thriller, Drama,Fantasy,Mystery, Biography,Drama,History, Fantasy, Drama,Music, Biography,Drama,War, Biography,Documentary, Drama, Drama,War, Biography,Drama, Comedy,Drama,Romance, Drama,Thriller"
Amanda Plummer,1957,NA,"actress,writer","tt0101889,tt2190165,tt0110912,tt8806524",5.561581949772867,nm0001625,"Thriller, Drama,Sci-Fi,Thriller, Crime,Drama,Thriller, Crime,Drama,History, Comedy, Animation,Family, Drama,Horror,Thriller, Sci-Fi,Thriller, Drama,Romance, Comedy,Drama, Fantasy, Comedy,Romance, Action,Sci-Fi,Thriller, Drama, Biography,Drama, Action,Drama,Thriller, Crime,Drama,Fantasy, Comedy,Drama,Romance, Comedy,Horror"
Susan Blakely,1948,NA,actress,"tt0072308,tt0369179,tt0074048,tt7780024",5.567825586669782,nm0086806,"Thriller, Horror,Short, Crime,Drama,Thriller, Comedy, Drama,Sport, Drama,Romance,Thriller, Adventure,Comedy,Horror, Sci-Fi,Thriller, Comedy,Drama, Drama,Romance, Horror,Sci-Fi,Thriller, Action,Crime,Drama, Drama, Biography,Drama, Mystery,Thriller, Biography,Horror,Mystery, Biography,Crime,Drama, Comedy,Fantasy, Drama,Sci-Fi, Action,Drama,Thriller, Action,Drama,Sport, Drama,Thriller, Comedy,Horror, Drama,History,War, Crime,Mystery"
Sharon Kane,1956,NA,"actress,miscellaneous,composer","tt0290610,tt0183889,tt1161967,tt0284080",5.672541336405426,nm0128880,"Adult,Fantasy, Adult,Comedy,Drama, Adult,Biography, Fantasy,Horror, Adult,Romance, Drama,Romance, Adult, Adult,Drama,Romance, Adult,Comedy,Romance, Adult,Drama, Adult,Comedy, Adult,Comedy,Sci-Fi"
