primaryName,birthYear,deathYear,primaryProfession,knownForTitles,average_popularity,nconst,aggregated_genres
Fielder Cook,1923,2003,"director,producer,writer","tt0187756,tt0091920,tt0052900,tt0185797",6.085960131855843,nm0177034,"Fantasy,Musical,Romance, Comedy, Biography,Drama,Romance, Drama,Romance, Western, Comedy,Drama, Family,Fantasy,Romance, Drama,Family, Comedy,Drama,Family, Comedy,Romance, Drama, Drama,War, Biography,Drama, Crime,Western, Comedy,Fantasy, Drama,Family,Fantasy, Comedy,Western"
Marco Ferreri,1928,1997,"writer,director,actor","tt0086410,tt0053724,tt0067896,tt0094841",5.5544602111793555,nm0274659,"Adventure, Drama,Fantasy,Romance, Comedy, Comedy,Drama, Drama,Romance, Documentary, Comedy,Drama,Fantasy, Comedy,Crime,Drama, Crime,Drama, Drama, Drama,Mystery, Biography,Drama, Comedy,Drama,Romance, Comedy,Western, Comedy,Drama,History"
André Hunebelle,1896,1985,"director,producer,writer","tt0059206,tt0053696,tt0052644,tt0141673",5.1350001104961205,nm0402161,"Crime,Drama, Adventure, Adventure,Comedy,Crime, Comedy, Drama, Action,Adventure,Drama, Action,Adventure,Thriller, Action,Adventure, Comedy,Musical, Action,Drama,Thriller, Comedy,Drama,Romance, Adventure,Comedy, Adventure,Crime"
Robert Michael Lewis,1934,NA,"director,producer,writer","tt0081447,tt0312084,tt0072515,tt0062589",5.5976107187456545,nm0507690,"Thriller, Action,Thriller, Crime,Drama,Thriller, Comedy, Drama,Romance,Thriller, Action,Adventure, Crime,Mystery,Thriller, Mystery, Drama,Fantasy,Mystery, Crime,Drama,Romance, Comedy,Drama, Crime,Thriller, Action,Crime,Drama, Crime,Drama, Crime,Drama,Mystery, Drama, Action,Crime,Thriller"
I.V. Sasi,1948,2017,"director,writer,producer","tt0291728,tt0314215,tt0271585,tt0266501",6.06317171138055,nm0765873,"Action,Thriller, Action,Drama,War, Action, Crime,Drama,Thriller, Drama,Musical,Romance, Drama,Romance, Action,Drama, Comedy,Drama, Drama,Family, Adventure,Drama, Crime,Thriller, Action,Crime,Drama, Drama, Action,Comedy,Crime, Romance, Action,Drama,Romance, Action,Drama,Thriller, Action,Crime,Thriller, Adventure,Drama,Fantasy"
Seijun Suzuki,1923,2017,"miscellaneous,director,actor","tt0082596,tt0285906,tt0081662,tt0061882",5.622437118909137,nm0840671,"Action, Crime,Drama,Thriller, Comedy, Action,Comedy, Drama,Romance,War, Horror,Mystery, Comedy,Fantasy,Musical, Mystery, Action,Drama, Action,Adventure,Animation, Fantasy,Romance,Thriller, Action,Crime,Drama, Drama,Music, Crime,Drama,Mystery, Drama, Action,Comedy,Crime, Drama,Mystery, Action,Crime,Mystery, Action,Crime, Action,Comedy,Drama"
Yücel Uçanoglu,1934,NA,"director,writer,assistant_director","tt0437286,tt0345500,tt0468263,tt0469602",4.997515589691065,nm0879697,"Adventure, Comedy, Drama,Romance, Western, Adventure,History, Adventure,Drama, Action,Adventure,Crime, Action,Adventure,Western, Action,Adventure,Drama, Drama, Romance, Action,Adventure,History, Adult, Adventure,Crime"
Graeme Campbell,1954,NA,"director,writer,assistant_director","tt0096177,tt0101680,tt0420416,tt0093270",5.103117925883944,nm0132490,"Crime,Drama,Thriller, Action,Animation,Drama, Drama,Horror,Sci-Fi, Horror, Action,Sci-Fi, Biography,Drama,Romance, Crime,Drama,Romance, Drama,Romance, Action,Drama, Comedy,Drama,Family, Crime,Drama,Mystery, Comedy,Romance, Drama, Comedy,Drama,Music, Romance, Comedy,Family,Romance, Biography,Crime,Drama, Adventure,Family,Fantasy, Drama,Thriller"
Henry Levin,1909,1980,"director,miscellaneous,actor","tt0040382,tt0052948,tt0060728,tt0050135",5.2849266509282025,nm0505610,"Crime,Drama,Thriller, Comedy, Drama,Sport, Action,Comedy, Action,Comedy,Sci-Fi, Biography,Comedy,Musical, Action,Adventure, Comedy,Music,Romance, Adventure,Drama,History, Comedy,Crime, Western, Drama,Western, Action,Adventure,Comedy, Comedy,Drama,Family, Fantasy, Comedy,Romance, Crime,Drama, Action,Crime,Drama, Drama,War, Biography,Drama, Adventure,Animation,Biography, Comedy,Musical,Romance, Adventure,Family,Fantasy, Comedy,Drama,Musical, Comedy,Drama,Romance, Comedy,Family"
Michael Tuchner,1932,2017,"director,producer,editor","tt0165592,tt0068576,tt1415092,tt0180386",5.455439972115963,nm0875744,"Thriller, Crime,Drama,Thriller, Comedy, Family,Fantasy, Drama,Romance,War, Comedy,Mystery,Thriller, Drama,Mystery,Sci-Fi, Comedy,Crime, Drama,Romance, Action,Drama, Drama,Family, Comedy,Drama,Family, Action,Crime,Drama, Crime,Drama,Mystery, Crime,Drama, Drama, Biography,Drama, Musical"
Ron Howard,1954,NA,"producer,actor,writer","tt0075213,tt0367279,tt0268978,tt0112384",6.238132332637877,nm0000165,"Comedy,Fantasy,Romance, Comedy,Drama,Sci-Fi, Biography,Drama,Mystery, Action,Adventure,Biography, Comedy, Action,Drama,Mystery, Adventure,Drama,Thriller, Biography,Drama,Romance, Comedy,Drama, Documentary, Action,Adventure,Crime, Action,Adventure,Family, Action,Adventure,Drama, Biography,Documentary,Music, Action,Crime,Thriller, Action,Mystery,Thriller, Adventure,Drama,Romance, Comedy,Family,Fantasy, Comedy,Music, Adventure,Drama,History, Biography,Drama,History, Action,Adventure,Sci-Fi, Drama, Documentary,Music, Documentary,History,Music, Mystery,Thriller, Action,Biography,Drama, Comedy,Family"
Maryo J. de los Reyes,1952,2018,"director,writer,miscellaneous","tt0418924,tt0990433,tt0343956,tt0353691",6.43009355131895,nm0209853,"Crime,Drama,Thriller, Comedy, Action,Comedy, Drama,Romance,Thriller, Drama,Romance, Comedy,Drama, Comedy,Romance, Drama, Biography,Drama, Family,Fantasy,Horror, Action,Horror,Thriller, Action,Crime,Thriller, Comedy,Drama,Romance, Drama,Thriller"
Ray Dennis Steckler,1938,2009,"director,producer,writer","tt0057181,tt0059637,tt0071990,tt0146205",4.4125212732646215,nm0245081,"Adult,Horror, Adult,Mystery,Thriller, Crime,Drama,Thriller, Adult,Comedy,Horror, Adult,Comedy,Drama, Horror, Drama,Horror,Thriller, Action,Comedy,Thriller, Action,Drama, Adult, Adult,Drama, Crime,Drama,Horror, Adult,Comedy"
Brian Large,1939,NA,"director,producer,miscellaneous","tt0335704,tt0805528,tt0105625,tt0159876",6.87252950094441,nm0488108,"Drama,Musical,Romance, Comedy,Music, Drama,History, Music, Comedy,Music,Romance, Drama,Music,War, Drama,Fantasy,Music, Comedy,Drama,Fantasy, Adventure,Romance, Drama,History,Music, Drama,Music, Biography,Drama,Music, Comedy,Drama,Music, Music,Musical, Music,Musical,Romance, Documentary,Music, Fantasy,Music, Drama,Music,Mystery, Drama,Music,Musical, Comedy,Drama,Musical, Crime,Drama,Music, Drama,Fantasy,Musical, Drama,Music,Romance, Drama,Musical, Musical"
Herschell Gordon Lewis,1926,2016,"director,actor,producer","tt0063101,tt0061408,tt0067850,tt0059464",4.47344820943158,nm0504496,"Comedy,Crime,Horror, Comedy, Family,Fantasy, Horror, Horror,Mystery,Thriller, Comedy,Drama, Comedy,Sci-Fi, Documentary, Drama,Western, Horror,Sci-Fi, Family,Musical, Crime,Drama, Drama,Music, Drama, Comedy,Musical, Fantasy,Horror, Action,Crime,Thriller, Adult, Drama,Thriller, Action,Comedy,Drama, Comedy,Horror"
Raúl Ruiz,1941,2011,"director,writer,producer","tt20259142,tt0100275,tt0119242,tt0084824",5.76283294924734,nm0749914,"Crime,Drama,Thriller, Comedy, Drama,Romance,War, Horror, Drama,Horror, Comedy,Drama, Mystery, Documentary, Comedy,Drama,Fantasy, Comedy,Crime,Drama, Drama,Mystery, Crime,Drama,Fantasy, Comedy,Crime,Fantasy, Comedy,Documentary,Drama, Adventure,Drama,Fantasy, Fantasy,Mystery, Drama,Fantasy, Drama,Romance, Drama,Fantasy,Mystery, Adventure,Comedy,Crime, Fantasy,Music,Musical, Drama, Fantasy,Music, Mystery,Thriller, Biography,Drama, Comedy,Fantasy, Adventure,Fantasy, Comedy,Drama,Romance"
Ettore Scola,1931,2016,"writer,director,miscellaneous","tt0093004,tt0085213,tt0082883,tt0076085",5.878566394664633,nm0778633,"Comedy,Drama,Mystery, Adventure,Comedy,History, Comedy, Comedy,Mystery,Thriller, Biography, Drama,History, Comedy,Drama, Drama,Romance, Documentary, Documentary,War, Crime,Drama, Drama, History,Musical, Drama,War, Drama,History,Romance, Comedy,Drama,Romance, Adventure,Comedy"
S.V. Krishna Reddy,NA,NA,"director,writer,composer","tt1579734,tt0267790,tt0268003,tt1575575",5.642611107815147,nm0007161,"Thriller, Action, Comedy,Romance, Drama,Family,Romance, Comedy, Drama, Romance, Comedy,Drama, Action,Drama, Family, Action,Comedy,Drama, Comedy,Drama,Fantasy, Drama,Family"
Uwe Boll,1965,NA,"producer,director,writer","tt0369226,tt0383222,tt0460780,tt0486640",4.1871675055333295,nm0093051,"Thriller, Action,Drama,War, Action,Horror,Sci-Fi, Comedy, Horror, Action,Comedy, Action,Fantasy,Horror, Crime,Horror,Thriller, Action,Adventure,Horror, Drama,Mystery,Thriller, Crime,Drama, Action,Adventure,Sci-Fi, Drama, Action,Comedy,Crime, Drama,War, Biography,Drama,Sport, Action,Adventure,Fantasy, Action,Horror,Thriller, Action,Crime,Thriller, Drama,History,War"
Youssef Chahine,1926,2008,"director,writer,producer","tt0057357,tt0077751,tt0328802,tt0119629",5.77135713261028,nm0149631,"Adventure,Drama,Romance, Musical, Adventure, Drama,Romance,Thriller, Documentary,Drama, Drama,Romance, Comedy,Drama, Crime,Drama,Romance, Comedy,Drama,Fantasy, Biography,Drama,History, Comedy,Romance, Action,Adventure,Drama, Drama, Drama,Mystery, Crime,Drama,Musical, Comedy,Musical, Comedy,Drama,Musical, Comedy,Drama,Romance, Drama,Music,Romance, Drama,History,War, Comedy,Drama,History"
Jerry Ciccoritti,1956,NA,"director,producer,writer","tt3526078,tt0093115,tt0215441,tt0299404",5.387834569898324,nm0162013,"Thriller, Comedy,Fantasy,Romance, Sci-Fi, Crime, Drama,Family,Romance, Drama,Sport, Horror, Drama,Romance, Comedy,Crime,Drama, Comedy,Drama,Thriller, Crime,Drama, Action,Crime,Drama, Biography,Drama,Music, Drama, Drama,War, Drama,Mystery, Biography,Drama,Sport, Biography,Drama, Biography,Crime,Drama, Comedy,Drama,Romance, Comedy,Horror, Comedy,Crime,Mystery"
Richard Fleischer,1916,2006,"director,producer,writer","tt0070723,tt0046672,tt0060397,tt0089893",5.688540869714395,nm0281507,"Comedy, Adventure,Comedy,Family, Horror, Adventure,Comedy,Drama, Crime,Drama,Film-Noir, Drama,Mystery,Thriller, Action,Adventure,Comedy, Crime,Drama,Mystery, Action,Adventure,Crime, Crime,Drama, Action,Adventure,Drama, Action,Drama,Romance, Crime,Mystery,Sci-Fi, Drama,History,Romance, Drama,Music,Romance, Comedy,Mystery, Drama,Sport,Western, Drama,Western, Action,Drama,History, Action,Crime,Film-Noir, Biography,Drama,History, Action,Crime,Drama, Drama,War, Action,Adventure,Fantasy, Biography,Crime,Drama, Action,Adventure,History, Adventure,Sci-Fi, Adventure,Drama,Family"
León Klimovsky,1906,1996,"director,writer,actor","tt0127017,tt0047379,tt0054165,tt0053238",5.042527699214377,nm0459567,"Thriller, Comedy, Horror, Drama,Horror, Western, Horror,Romance, Horror,Thriller, Adventure,History, Crime,Thriller, Crime,Drama, Crime,Drama,Mystery, Action,Drama,Romance, Comedy,Musical,Romance, Adventure,Comedy, Comedy,Western, Crime,Horror,Mystery, Drama,Horror,Sci-Fi, Adventure, Action,Adventure, Adventure,Horror, Drama,Western, Horror,Sci-Fi, Action,Drama,Western, Adventure,Drama, Comedy,Romance, Action,Crime,Drama, Drama, Drama,War, Biography,Drama, Comedy,Musical, Crime,Drama,Western"
Dino Risi,1916,2008,"director,writer,assistant_director","tt0072037,tt0062370,tt0062080,tt0056512",5.85470931984109,nm0728271,"Comedy,Drama,War, Comedy,Romance, Comedy, Drama, Drama,Horror,Mystery, Comedy,Crime, Drama,Romance, Comedy,Drama,Romance, Comedy,Drama, Comedy,Crime,Drama, Comedy,Crime,Mystery"
Alfred Vohrer,1914,1986,"director,actor,writer","tt0063024,tt0065768,tt0069441,tt0071153",5.560255973748882,nm0901138,"Thriller, Adventure,Drama,Western, Crime, Comedy, Crime,Horror,Thriller, Drama,Romance, Crime,Mystery,Thriller, Adventure,Western, Crime,Drama,Horror, Adventure,Drama, Crime,Thriller, Crime,Drama, Crime,Drama,Mystery, Drama, Romance, Drama,Mystery, Action,Crime,Thriller, Comedy,Crime,Romance, Action,Crime,Horror, Crime,Horror,Mystery, Crime,Mystery"
Kôji Wakamatsu,1936,2012,"director,producer,writer","tt0923869,tt0291467,tt2095764,tt0059345",5.485626679098092,nm0906709,"Thriller, Action, Horror, Action,Drama,Mystery, Drama,Horror,Thriller, Drama,Horror, Drama,Romance, Action,Drama, Documentary, Comedy,Crime,Drama, Crime,Drama,Horror, Crime,Sci-Fi, Crime,Drama, Biography,Drama,Music, Drama, Biography,Drama, Crime,Horror, Action,Crime, Comedy,Drama,Romance, Drama,Thriller, Drama,History,War"
John Frankenheimer,1930,2002,"director,miscellaneous,producer","tt0056218,tt0058576,tt0116654,tt0119189",5.888874537649988,nm0001239,"Thriller, Adventure,Comedy,War, Crime,Drama,Thriller, Drama,Sport, Action,Thriller,War, Sci-Fi,Thriller, Action,Romance,Thriller, Action,Drama, Action,Drama,History, Horror,Sci-Fi,Thriller, Action,Adventure,Comedy, Adventure,Crime,Drama, Action,Crime,Drama, Biography,Drama,War, Action,Adventure,Drama, Drama, Biography,Drama, Action,Drama,Romance, Biography,Crime,Drama, Action,Crime,Mystery, Action,Crime,Thriller, Drama,Thriller"
Hasan El-Saifi,1927,2005,"director,writer,producer","tt0047145,tt0359491,tt27898285,tt1053323",5.492517995633589,nm0252751,"Adventure,Drama,Musical, Adventure,Comedy,Romance, Crime,Drama,Thriller, Crime, Comedy, Drama,Romance,Thriller, Comedy,Fantasy,Musical, Comedy,Crime, Comedy,Drama, Drama,Romance, Musical,Romance, Comedy,Romance, Drama, Romance, Comedy,Musical,Romance, Comedy,Drama,Romance, Adventure,Comedy"
Roberto Gavaldón,1909,1986,"director,writer,assistant_director","tt0046129,tt0045260,tt0042434,tt0054042",5.905439373923471,nm0310449,"Drama,Musical,Romance, Adventure,Drama,War, Comedy, Comedy,Mystery,Thriller, Adventure,Comedy,Drama, Adventure,Drama,Thriller, Drama,Romance, Comedy,Drama, Drama,Fantasy,Mystery, Action,Drama,History, Drama,Family, Crime,Drama,Sport, Adventure,Biography,Drama, Crime,Drama,Mystery, Drama,Music, Drama, Drama,War, Drama,Mystery, Drama,Thriller, Drama,Music,Romance"
Ere Kokkonen,1938,2008,"director,writer,actor","tt0111648,tt0134854,tt0116190,tt0103228",4.8258100363573355,nm0463740,"Comedy, Comedy,Crime, Comedy,Sci-Fi, Comedy,War, Comedy,Western"
Buzz Kulik,1922,1999,"director,producer,writer","tt0086720,tt0096535,tt0056768,tt0069385",5.913257735046844,nm0474539,"Crime,Drama,Thriller, Crime,Drama,History, Comedy, Drama,Horror,Thriller, Crime,Mystery,Thriller, Drama,Romance, Drama,Mystery,Thriller, Comedy,Drama, Western, Horror,Thriller, Adventure,Crime,Drama, Crime,Drama, Biography,Drama,War, Action,Adventure,Drama, Drama, Drama,War, Action,Comedy,Crime, Biography,Drama, Biography,Drama,Sport, Adventure,Mystery, Drama,War,Western, Action,Biography,Comedy, Drama,Thriller"
Jud Taylor,1932,2008,"director,actor,producer","tt0056757,tt0060028,tt0057115,tt0056742",5.380281245563062,nm0852676,"Thriller, Drama,Mystery,Romance, Crime,Drama,Thriller, Comedy, Drama,Romance,Western, Drama,Mystery,Sci-Fi, Crime,Horror,Thriller, Drama,Romance, Biography,Drama,History, Comedy,Drama,Family, Crime,Drama, Action,Crime,Drama, Action,Adventure,Crime, Action,Adventure,Drama, Drama, Biography,Drama, Mystery,Thriller, Adventure,Fantasy, Drama,Thriller"
David Weaver,NA,NA,"director,writer,producer","tt0264920,tt0401787,tt1867093,tt0270270",5.32871868547374,nm0915838,"Drama,Mystery,Romance, Comedy,Romance, Action,Crime,Drama, Comedy, Drama,Fantasy,Romance, Drama, Romance,Thriller, Romance, Drama,Romance, Comedy,Drama,Romance, Drama,Family,Fantasy, Drama,Family"
René Cardona,1906,1988,"actor,director,writer","tt0063090,tt0057857,tt0053241,tt0228227",5.63502001965918,nm0136579,"Comedy,Fantasy,Horror, Crime,Drama,Thriller, Adventure,Drama,Western, Comedy, Family,Fantasy, Adventure,Comedy,Western, Comedy,Mystery,Thriller, Adventure,Comedy,Drama, Comedy,Drama, Western, Comedy,Crime,Drama, Horror,Sci-Fi,Thriller, Action,Adventure,Comedy, Comedy,Drama,Family, Action,Adventure,Crime, Crime,Drama, Action,Adventure,Drama, Comedy,Drama,Musical, Adventure,Drama,Horror, Action,Crime,Horror, Comedy,Western, Adventure,Drama,Musical, Comedy,Family,Fantasy, Drama,Musical,Romance, Adventure,Drama,War, Action,Horror,Sci-Fi, Drama,Family,Romance, Comedy,Horror,Sci-Fi, Comedy,Music, Adventure,Drama,History, Action,Drama, Action,Adventure,Horror, Drama,Fantasy,Horror, Drama,Western, Adventure,Horror, Action,Drama,Western, Crime,Drama,Horror, Action,Adventure,Western, Action,Crime,Drama, Action,Adventure,Sci-Fi, Drama, Action,Comedy,Crime, Comedy,Drama,Music, Adventure,Horror,Sci-Fi, Comedy,Musical, Action,Adventure,Fantasy, Comedy,Fantasy,Sci-Fi, Comedy,Drama,Romance, Crime,Horror,Musical, Drama,Thriller, Adventure,Drama,Family, Drama,Musical"
Sergio Corbucci,1926,1990,"writer,director,actor","tt0085327,tt0063032,tt0176768,tt0060315",5.679358942672826,nm0179281,"Adventure,Comedy,Romance, Comedy,Drama,War, Action,Comedy,Fantasy, Action,Drama,War, Comedy, Horror, Adventure,Comedy,Western, Comedy,Crime, Comedy,Drama, Western, Comedy,War, Action,Adventure,Comedy, Crime,Thriller, Crime,Drama,Mystery, Action,Adventure,Drama, Action,Crime,Mystery, Comedy,Western, Comedy,Drama,History, Adventure,Drama,History, Adventure,Fantasy,Horror, Comedy,Mystery, Drama,Western, Action,Drama,Western, Comedy,Family,Musical, Action,Comedy,Western, Drama, Action,Comedy,Crime, Comedy,Crime,Mystery"
Armand Mastroianni,1948,NA,"director,producer,miscellaneous","tt0080850,tt0398842,tt0099363,tt1592253",4.990395855003635,nm0557857,"Thriller, Action,Thriller, Action, Crime, Comedy, Sci-Fi,Thriller, Comedy,Drama, Mystery, Horror,Mystery,Sci-Fi, Horror,Thriller, Action,Comedy,Romance, Crime,Drama,Mystery, Crime,Drama, Fantasy,Horror, Action,Drama,Thriller, Action,Crime,Thriller, Action,Mystery,Sci-Fi, Horror,Mystery,Thriller, Crime,Mystery,Thriller, Drama,Romance, Comedy,Mystery, Action,Drama,Western, Drama,Family, Adventure,Drama, Biography,Drama,Music, Drama, Action,Adventure,Thriller, Mystery,Thriller, Biography,Crime,Drama, Drama,Thriller, Crime,Mystery"
Krzysztof Zanussi,1939,NA,"director,writer,producer","tt0075730,tt0065043,tt0088009,tt0115996",5.770730907520976,nm0953130,"Drama,History,Thriller, Crime,Drama, Drama,Music, Drama, Drama,Romance,War, Drama,Mystery, Biography,Drama, Comedy,Drama, Drama,Romance, Documentary, Comedy,Drama,History"
Dustin Ferguson,1982,NA,"director,editor,producer","tt14402976,tt10887344,tt27726037,tt21215806",4.2175509178264585,nm4341114,"Thriller, Action, Action,Comedy,Horror, Horror, Action,Sci-Fi, Comedy,Horror,Thriller, Documentary,Horror, Documentary, Comedy,Romance, Action,Sci-Fi,Thriller, Documentary,History,Horror, Drama,Horror,Mystery, Crime,Horror, Family, Reality-TV, Comedy,Horror"
A. Kodandarami Reddy,1950,NA,"director,writer,actor","tt0246144,tt0246313,tt0245980,tt0245731",6.16764138689854,nm0004630,"Thriller, Action, Drama,Family,Romance, Action,Comedy, Drama,Romance, Action,Drama, Comedy,Drama, Action,Drama,Family, Action,Crime,Drama, Action,Adventure,Drama, Drama, Action,Comedy,Crime, Action,Adventure,Thriller, Romance, Action,Drama,Romance, Action,Crime,Romance, Action,Drama,Thriller, Action,Crime, Comedy,Drama,Romance, Family, Action,Comedy,Drama, Action,Crime,Thriller, Adventure,Drama,Fantasy"
Satyajit Ray,1921,1992,"writer,composer,director","tt0055508,tt0060742,tt0048473,tt0048956",6.542655341272832,nm0006249,"Comedy,Drama,Family, Crime,Drama,Mystery, Drama,Music, Biography,Documentary, Comedy, Drama, Adventure,Comedy,Family, Comedy,Fantasy, Drama,Romance, Adventure,Family,Mystery, Comedy,Drama,Fantasy, Adventure,Crime,Family, Comedy,Drama,History"
Yen-Ping Chu,1950,NA,"director,writer,producer","tt1328865,tt1239466,tt0848538,tt0115053",5.447590784917162,nm0160900,"Action, Action,Comedy,Sport, Adventure, Comedy, Action,Comedy, Drama,Romance, Action,Comedy,War, Action,Drama, Comedy,War, Comedy,Crime,Drama, Action,Adventure,Comedy, Action,Comedy,Romance, War, Action,Crime,Drama, Comedy,Romance, Drama, Action,Comedy,Crime, Action,Adventure,Fantasy, Comedy,Fantasy, Action,Crime, Comedy,Drama,Romance, Adventure,Comedy, Family, Comedy,Family, Action,Comedy,Drama, Action,Crime,Thriller"
